iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3982,84561,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim70_t4","4","0.70","127.0.0.1:9001"
1,3985,86727,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim70_t4","4","0.70","127.0.0.1:9000"
