iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4210,5.267372,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim50_t3","3","0.50","127.0.0.1:9000"
1,4233,0.0923569999999998,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim50_t3","3","0.50","127.0.0.1:9001"
