iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4094,0.210985566,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim85_t5","5","0.85","127.0.0.1:9000"
1,4202,0.206628378,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim85_t5","5","0.85","127.0.0.1:9001"
