iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,1345,129978368,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim100_t25","25","1","127.0.0.1:9001"
1,1358,129994752,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim100_t25","25","1","127.0.0.1:9000"
