iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3319,0.101506453,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim75_t27","27","0.75","127.0.0.1:9001"
1,3323,0.126708864,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim75_t27","27","0.75","127.0.0.1:9000"
