iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4169,6.469998,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim10_t4","4","0.10","127.0.0.1:9001"
1,4199,0.030218999999999774,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim10_t4","4","0.10","127.0.0.1:9000"
