iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4169,2.32626658,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim10_t4","4","0.10","127.0.0.1:9001"
1,4199,2.344075298,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim10_t4","4","0.10","127.0.0.1:9000"
