iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2895,62,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim99_t6","6","0.99","127.0.0.1:9000"
1,3000,26,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim99_t6","6","0.99","127.0.0.1:9001"
