iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,6633,3.113088271000004,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim00_t30","30","0","127.0.0.1:9000"
1,6636,3.2523169619999974,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim00_t30","30","0","127.0.0.1:9001"
