iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3557,1.2517598790000006,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim70_t15","15","0.70","127.0.0.1:9001"
1,3655,1.2143851740000013,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim70_t15","15","0.70","127.0.0.1:9000"
