iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,5345,21,"127.0.0.1:9001","","","","","127.0.0.1:9001"
1,5688,21,"127.0.0.1:9000","","","","","127.0.0.1:9000"
