iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2778,361500672,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim60_t1","1","0.60","127.0.0.1:9001"
1,2822,362893312,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim60_t1","1","0.60","127.0.0.1:9000"
