iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2515,282763264,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim85_t1","1","0.85","127.0.0.1:9001"
1,2602,289001472,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim85_t1","1","0.85","127.0.0.1:9000"
