iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,6615,1902,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim00_t20","20","0","127.0.0.1:9000"
1,6631,1832,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim00_t20","20","0","127.0.0.1:9001"
