iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,5764,23324388,"127.0.0.1:9001","","sweep_riblt_n100000_sim30_t3","3","0.30","127.0.0.1:9001"
1,5771,23286480,"127.0.0.1:9000","","sweep_riblt_n100000_sim30_t3","3","0.30","127.0.0.1:9000"
