iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3473,8086,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim85_t8","8","0.85","127.0.0.1:9000"
