iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,5453,1,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim20_t26","26","0.20","127.0.0.1:9000"
1,5456,1,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim20_t26","26","0.20","127.0.0.1:9001"
