iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3610,4,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim40_t1","1","0.40","127.0.0.1:9000"
1,3800,5,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim40_t1","1","0.40","127.0.0.1:9001"
