iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4078,1,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim70_t3","3","0.70","127.0.0.1:9000"
1,4184,1,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim70_t3","3","0.70","127.0.0.1:9001"
