iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3497,2.076134483,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim70_t17","17","0.70","127.0.0.1:9000"
1,3750,2.320836054,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim70_t17","17","0.70","127.0.0.1:9001"
