iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3510,2836568,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim30_t18","18","0.30","127.0.0.1:9000"
1,3799,9831984,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim30_t18","18","0.30","127.0.0.1:9001"
