iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2973,0.121214741,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim90_t22","22","0.90","127.0.0.1:9001"
1,3025,0.102443506,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim90_t22","22","0.90","127.0.0.1:9000"
