iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2216,1,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim100_t22","22","1","127.0.0.1:9000"
1,2301,1,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim100_t22","22","1","127.0.0.1:9001"
