iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2424,39,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim99_t15","15","0.99","127.0.0.1:9000"
1,2639,39,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim99_t15","15","0.99","127.0.0.1:9001"
