iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,6569,180954,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim05_t16","16","0.05","127.0.0.1:9001"
1,6634,180954,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim05_t16","16","0.05","127.0.0.1:9000"
