iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3319,1.802798364,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim70_t28","28","0.70","127.0.0.1:9000"
1,3350,1.804959754,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim70_t28","28","0.70","127.0.0.1:9001"
