run_dir,iteration,timestamp,round_trips,protocol,trial,similarity,run_id,similarity_numeric
sweep_rbf_riblt_n100000_sim10_t6,1,3559,337,rbf_riblt,6,0.1,sweep_rbf_riblt_n100000_sim10_t6,0.1
sweep_rbf_riblt_n100000_sim10_t6,1,3973,125,rbf_riblt,6,0.1,sweep_rbf_riblt_n100000_sim10_t6,0.1
sweep_rbf_riblt_n100000_sim10_t7,1,3673,330,rbf_riblt,7,0.1,sweep_rbf_riblt_n100000_sim10_t7,0.1
sweep_rbf_riblt_n100000_sim10_t7,1,3743,99,rbf_riblt,7,0.1,sweep_rbf_riblt_n100000_sim10_t7,0.1
sweep_rbf_riblt_n100000_sim10_t8,1,3785,377,rbf_riblt,8,0.1,sweep_rbf_riblt_n100000_sim10_t8,0.1
sweep_rbf_riblt_n100000_sim10_t8,1,3788,129,rbf_riblt,8,0.1,sweep_rbf_riblt_n100000_sim10_t8,0.1
sweep_rbf_riblt_n100000_sim10_t9,1,3757,388,rbf_riblt,9,0.1,sweep_rbf_riblt_n100000_sim10_t9,0.1
sweep_rbf_riblt_n100000_sim10_t9,1,3784,141,rbf_riblt,9,0.1,sweep_rbf_riblt_n100000_sim10_t9,0.1
sweep_rbf_riblt_n100000_sim10_t10,1,3721,359,rbf_riblt,10,0.1,sweep_rbf_riblt_n100000_sim10_t10,0.1
sweep_rbf_riblt_n100000_sim10_t10,1,3846,128,rbf_riblt,10,0.1,sweep_rbf_riblt_n100000_sim10_t10,0.1
sweep_rbf_riblt_n100000_sim10_t11,1,3601,355,rbf_riblt,11,0.1,sweep_rbf_riblt_n100000_sim10_t11,0.1
sweep_rbf_riblt_n100000_sim10_t11,1,4026,113,rbf_riblt,11,0.1,sweep_rbf_riblt_n100000_sim10_t11,0.1
sweep_rbf_riblt_n100000_sim10_t12,1,3622,363,rbf_riblt,12,0.1,sweep_rbf_riblt_n100000_sim10_t12,0.1
sweep_rbf_riblt_n100000_sim10_t12,1,3731,125,rbf_riblt,12,0.1,sweep_rbf_riblt_n100000_sim10_t12,0.1
sweep_rbf_riblt_n100000_sim10_t13,1,3561,402,rbf_riblt,13,0.1,sweep_rbf_riblt_n100000_sim10_t13,0.1
sweep_rbf_riblt_n100000_sim10_t13,1,3713,149,rbf_riblt,13,0.1,sweep_rbf_riblt_n100000_sim10_t13,0.1
sweep_rbf_riblt_n100000_sim10_t14,1,3560,385,rbf_riblt,14,0.1,sweep_rbf_riblt_n100000_sim10_t14,0.1
sweep_rbf_riblt_n100000_sim10_t14,1,3628,141,rbf_riblt,14,0.1,sweep_rbf_riblt_n100000_sim10_t14,0.1
sweep_rbf_riblt_n100000_sim10_t15,1,3679,388,rbf_riblt,15,0.1,sweep_rbf_riblt_n100000_sim10_t15,0.1
sweep_rbf_riblt_n100000_sim10_t15,1,3708,151,rbf_riblt,15,0.1,sweep_rbf_riblt_n100000_sim10_t15,0.1
sweep_rbf_riblt_n100000_sim10_t16,1,3652,355,rbf_riblt,16,0.1,sweep_rbf_riblt_n100000_sim10_t16,0.1
sweep_rbf_riblt_n100000_sim10_t16,1,4006,121,rbf_riblt,16,0.1,sweep_rbf_riblt_n100000_sim10_t16,0.1
sweep_rbf_riblt_n100000_sim10_t17,1,3691,383,rbf_riblt,17,0.1,sweep_rbf_riblt_n100000_sim10_t17,0.1
sweep_rbf_riblt_n100000_sim10_t17,1,3753,130,rbf_riblt,17,0.1,sweep_rbf_riblt_n100000_sim10_t17,0.1
sweep_rbf_riblt_n100000_sim10_t18,1,3649,349,rbf_riblt,18,0.1,sweep_rbf_riblt_n100000_sim10_t18,0.1
sweep_rbf_riblt_n100000_sim10_t18,1,4056,126,rbf_riblt,18,0.1,sweep_rbf_riblt_n100000_sim10_t18,0.1
sweep_rbf_riblt_n100000_sim10_t19,1,3554,349,rbf_riblt,19,0.1,sweep_rbf_riblt_n100000_sim10_t19,0.1
sweep_rbf_riblt_n100000_sim10_t19,1,3694,114,rbf_riblt,19,0.1,sweep_rbf_riblt_n100000_sim10_t19,0.1
sweep_rbf_riblt_n100000_sim10_t20,1,3740,347,rbf_riblt,20,0.1,sweep_rbf_riblt_n100000_sim10_t20,0.1
sweep_rbf_riblt_n100000_sim10_t20,1,4145,108,rbf_riblt,20,0.1,sweep_rbf_riblt_n100000_sim10_t20,0.1
sweep_rbf_riblt_n100000_sim10_t21,1,3703,322,rbf_riblt,21,0.1,sweep_rbf_riblt_n100000_sim10_t21,0.1
sweep_rbf_riblt_n100000_sim10_t21,1,3763,115,rbf_riblt,21,0.1,sweep_rbf_riblt_n100000_sim10_t21,0.1
sweep_rbf_riblt_n100000_sim10_t22,1,3613,420,rbf_riblt,22,0.1,sweep_rbf_riblt_n100000_sim10_t22,0.1
sweep_rbf_riblt_n100000_sim10_t22,1,3666,156,rbf_riblt,22,0.1,sweep_rbf_riblt_n100000_sim10_t22,0.1
sweep_rbf_riblt_n100000_sim10_t23,1,3607,399,rbf_riblt,23,0.1,sweep_rbf_riblt_n100000_sim10_t23,0.1
sweep_rbf_riblt_n100000_sim10_t23,1,3722,144,rbf_riblt,23,0.1,sweep_rbf_riblt_n100000_sim10_t23,0.1
sweep_rbf_riblt_n100000_sim10_t24,1,3551,403,rbf_riblt,24,0.1,sweep_rbf_riblt_n100000_sim10_t24,0.1
sweep_rbf_riblt_n100000_sim10_t24,1,3678,151,rbf_riblt,24,0.1,sweep_rbf_riblt_n100000_sim10_t24,0.1
sweep_rbf_riblt_n100000_sim10_t25,1,3534,362,rbf_riblt,25,0.1,sweep_rbf_riblt_n100000_sim10_t25,0.1
sweep_rbf_riblt_n100000_sim10_t25,1,3623,127,rbf_riblt,25,0.1,sweep_rbf_riblt_n100000_sim10_t25,0.1
sweep_rbf_riblt_n100000_sim10_t26,1,3592,330,rbf_riblt,26,0.1,sweep_rbf_riblt_n100000_sim10_t26,0.1
sweep_rbf_riblt_n100000_sim10_t26,1,3727,101,rbf_riblt,26,0.1,sweep_rbf_riblt_n100000_sim10_t26,0.1
sweep_rbf_riblt_n100000_sim10_t27,1,3622,354,rbf_riblt,27,0.1,sweep_rbf_riblt_n100000_sim10_t27,0.1
sweep_rbf_riblt_n100000_sim10_t27,1,3766,121,rbf_riblt,27,0.1,sweep_rbf_riblt_n100000_sim10_t27,0.1
sweep_rbf_riblt_n100000_sim10_t28,1,3699,358,rbf_riblt,28,0.1,sweep_rbf_riblt_n100000_sim10_t28,0.1
sweep_rbf_riblt_n100000_sim10_t28,1,3738,135,rbf_riblt,28,0.1,sweep_rbf_riblt_n100000_sim10_t28,0.1
sweep_rbf_riblt_n100000_sim10_t29,1,3781,342,rbf_riblt,29,0.1,sweep_rbf_riblt_n100000_sim10_t29,0.1
sweep_rbf_riblt_n100000_sim10_t29,1,4159,116,rbf_riblt,29,0.1,sweep_rbf_riblt_n100000_sim10_t29,0.1
sweep_rbf_riblt_n100000_sim10_t30,1,3531,316,rbf_riblt,30,0.1,sweep_rbf_riblt_n100000_sim10_t30,0.1
sweep_rbf_riblt_n100000_sim10_t30,1,3702,108,rbf_riblt,30,0.1,sweep_rbf_riblt_n100000_sim10_t30,0.1
sweep_riblt_n100000_sim20_t1,1,5198,7533,riblt,1,0.2,sweep_riblt_n100000_sim20_t1,0.2
sweep_riblt_n100000_sim20_t1,1,5202,7730,riblt,1,0.2,sweep_riblt_n100000_sim20_t1,0.2
sweep_riblt_n100000_sim20_t2,1,5293,7428,riblt,2,0.2,sweep_riblt_n100000_sim20_t2,0.2
sweep_riblt_n100000_sim20_t2,1,5418,7427,riblt,2,0.2,sweep_riblt_n100000_sim20_t2,0.2
sweep_riblt_n100000_sim20_t3,1,5360,7535,riblt,3,0.2,sweep_riblt_n100000_sim20_t3,0.2
sweep_riblt_n100000_sim20_t3,1,5364,7559,riblt,3,0.2,sweep_riblt_n100000_sim20_t3,0.2
sweep_riblt_n100000_sim20_t4,1,5326,7499,riblt,4,0.2,sweep_riblt_n100000_sim20_t4,0.2
sweep_riblt_n100000_sim20_t4,1,5330,7298,riblt,4,0.2,sweep_riblt_n100000_sim20_t4,0.2
sweep_riblt_n100000_sim20_t5,1,5266,7502,riblt,5,0.2,sweep_riblt_n100000_sim20_t5,0.2
sweep_riblt_n100000_sim20_t5,1,5279,7642,riblt,5,0.2,sweep_riblt_n100000_sim20_t5,0.2
sweep_riblt_n100000_sim20_t6,1,5308,7339,riblt,6,0.2,sweep_riblt_n100000_sim20_t6,0.2
sweep_riblt_n100000_sim20_t6,1,5312,7563,riblt,6,0.2,sweep_riblt_n100000_sim20_t6,0.2
sweep_riblt_n100000_sim20_t7,1,5099,7587,riblt,7,0.2,sweep_riblt_n100000_sim20_t7,0.2
sweep_riblt_n100000_sim20_t7,1,5166,7561,riblt,7,0.2,sweep_riblt_n100000_sim20_t7,0.2
sweep_riblt_n100000_sim20_t8,1,5446,7219,riblt,8,0.2,sweep_riblt_n100000_sim20_t8,0.2
sweep_riblt_n100000_sim20_t8,1,5448,7482,riblt,8,0.2,sweep_riblt_n100000_sim20_t8,0.2
sweep_riblt_n100000_sim20_t9,1,5277,7519,riblt,9,0.2,sweep_riblt_n100000_sim20_t9,0.2
sweep_riblt_n100000_sim20_t9,1,5280,7601,riblt,9,0.2,sweep_riblt_n100000_sim20_t9,0.2
sweep_riblt_n100000_sim20_t10,1,5396,7475,riblt,10,0.2,sweep_riblt_n100000_sim20_t10,0.2
sweep_riblt_n100000_sim20_t10,1,5404,7551,riblt,10,0.2,sweep_riblt_n100000_sim20_t10,0.2
sweep_riblt_n100000_sim20_t11,1,5264,7625,riblt,11,0.2,sweep_riblt_n100000_sim20_t11,0.2
sweep_riblt_n100000_sim20_t11,1,5267,7488,riblt,11,0.2,sweep_riblt_n100000_sim20_t11,0.2
sweep_riblt_n100000_sim20_t12,1,5444,7237,riblt,12,0.2,sweep_riblt_n100000_sim20_t12,0.2
sweep_riblt_n100000_sim20_t12,1,5559,7171,riblt,12,0.2,sweep_riblt_n100000_sim20_t12,0.2
sweep_riblt_n100000_sim20_t13,1,5264,7622,riblt,13,0.2,sweep_riblt_n100000_sim20_t13,0.2
sweep_riblt_n100000_sim20_t13,1,5267,7484,riblt,13,0.2,sweep_riblt_n100000_sim20_t13,0.2
sweep_riblt_n100000_sim20_t14,1,5393,7439,riblt,14,0.2,sweep_riblt_n100000_sim20_t14,0.2
sweep_riblt_n100000_sim20_t14,1,5396,7449,riblt,14,0.2,sweep_riblt_n100000_sim20_t14,0.2
sweep_riblt_n100000_sim20_t15,1,5208,7639,riblt,15,0.2,sweep_riblt_n100000_sim20_t15,0.2
sweep_riblt_n100000_sim20_t15,1,5219,7529,riblt,15,0.2,sweep_riblt_n100000_sim20_t15,0.2
sweep_riblt_n100000_sim20_t16,1,5333,7483,riblt,16,0.2,sweep_riblt_n100000_sim20_t16,0.2
sweep_riblt_n100000_sim20_t16,1,5414,7466,riblt,16,0.2,sweep_riblt_n100000_sim20_t16,0.2
sweep_riblt_n100000_sim20_t17,1,5187,7649,riblt,17,0.2,sweep_riblt_n100000_sim20_t17,0.2
sweep_riblt_n100000_sim20_t17,1,5208,7708,riblt,17,0.2,sweep_riblt_n100000_sim20_t17,0.2
sweep_riblt_n100000_sim20_t18,1,5489,7442,riblt,18,0.2,sweep_riblt_n100000_sim20_t18,0.2
sweep_riblt_n100000_sim20_t18,1,5494,7254,riblt,18,0.2,sweep_riblt_n100000_sim20_t18,0.2
sweep_riblt_n100000_sim20_t19,1,5626,6926,riblt,19,0.2,sweep_riblt_n100000_sim20_t19,0.2
sweep_riblt_n100000_sim20_t19,1,5713,7217,riblt,19,0.2,sweep_riblt_n100000_sim20_t19,0.2
sweep_riblt_n100000_sim20_t20,1,5329,7602,riblt,20,0.2,sweep_riblt_n100000_sim20_t20,0.2
sweep_riblt_n100000_sim20_t20,1,5333,7377,riblt,20,0.2,sweep_riblt_n100000_sim20_t20,0.2
sweep_riblt_n100000_sim20_t21,1,5298,7642,riblt,21,0.2,sweep_riblt_n100000_sim20_t21,0.2
sweep_riblt_n100000_sim20_t21,1,5309,7413,riblt,21,0.2,sweep_riblt_n100000_sim20_t21,0.2
sweep_riblt_n100000_sim20_t22,1,5262,7382,riblt,22,0.2,sweep_riblt_n100000_sim20_t22,0.2
sweep_riblt_n100000_sim20_t22,1,5424,7590,riblt,22,0.2,sweep_riblt_n100000_sim20_t22,0.2
sweep_riblt_n100000_sim20_t23,1,5528,7153,riblt,23,0.2,sweep_riblt_n100000_sim20_t23,0.2
sweep_riblt_n100000_sim20_t23,1,5603,7366,riblt,23,0.2,sweep_riblt_n100000_sim20_t23,0.2
sweep_riblt_n100000_sim20_t24,1,5355,7542,riblt,24,0.2,sweep_riblt_n100000_sim20_t24,0.2
sweep_riblt_n100000_sim20_t24,1,5385,7323,riblt,24,0.2,sweep_riblt_n100000_sim20_t24,0.2
sweep_riblt_n100000_sim20_t25,1,5286,7524,riblt,25,0.2,sweep_riblt_n100000_sim20_t25,0.2
sweep_riblt_n100000_sim20_t25,1,5289,7664,riblt,25,0.2,sweep_riblt_n100000_sim20_t25,0.2
sweep_riblt_n100000_sim20_t26,1,5453,7346,riblt,26,0.2,sweep_riblt_n100000_sim20_t26,0.2
sweep_riblt_n100000_sim20_t26,1,5456,7311,riblt,26,0.2,sweep_riblt_n100000_sim20_t26,0.2
sweep_riblt_n100000_sim20_t27,1,5127,7660,riblt,27,0.2,sweep_riblt_n100000_sim20_t27,0.2
sweep_riblt_n100000_sim20_t27,1,5130,7747,riblt,27,0.2,sweep_riblt_n100000_sim20_t27,0.2
sweep_riblt_n100000_sim20_t28,1,5214,7541,riblt,28,0.2,sweep_riblt_n100000_sim20_t28,0.2
sweep_riblt_n100000_sim20_t28,1,5278,7638,riblt,28,0.2,sweep_riblt_n100000_sim20_t28,0.2
sweep_riblt_n100000_sim20_t29,1,5311,7529,riblt,29,0.2,sweep_riblt_n100000_sim20_t29,0.2
sweep_riblt_n100000_sim20_t29,1,5313,7583,riblt,29,0.2,sweep_riblt_n100000_sim20_t29,0.2
sweep_riblt_n100000_sim20_t30,1,5322,7393,riblt,30,0.2,sweep_riblt_n100000_sim20_t30,0.2
sweep_riblt_n100000_sim20_t30,1,5325,7392,riblt,30,0.2,sweep_riblt_n100000_sim20_t30,0.2
sweep_merkle_n100000_sim20_t1,1,7063,225,merkle,1,0.2,sweep_merkle_n100000_sim20_t1,0.2
sweep_merkle_n100000_sim20_t1,1,7419,225,merkle,1,0.2,sweep_merkle_n100000_sim20_t1,0.2
sweep_merkle_n100000_sim20_t2,1,7050,224,merkle,2,0.2,sweep_merkle_n100000_sim20_t2,0.2
sweep_merkle_n100000_sim20_t2,1,7451,225,merkle,2,0.2,sweep_merkle_n100000_sim20_t2,0.2
sweep_merkle_n100000_sim20_t3,1,6989,225,merkle,3,0.2,sweep_merkle_n100000_sim20_t3,0.2
sweep_merkle_n100000_sim20_t3,1,7379,225,merkle,3,0.2,sweep_merkle_n100000_sim20_t3,0.2
sweep_merkle_n100000_sim20_t4,1,7055,224,merkle,4,0.2,sweep_merkle_n100000_sim20_t4,0.2
sweep_merkle_n100000_sim20_t4,1,7434,225,merkle,4,0.2,sweep_merkle_n100000_sim20_t4,0.2
sweep_merkle_n100000_sim20_t5,1,7169,225,merkle,5,0.2,sweep_merkle_n100000_sim20_t5,0.2
sweep_merkle_n100000_sim20_t5,1,7521,225,merkle,5,0.2,sweep_merkle_n100000_sim20_t5,0.2
sweep_merkle_n100000_sim20_t6,1,7135,224,merkle,6,0.2,sweep_merkle_n100000_sim20_t6,0.2
sweep_merkle_n100000_sim20_t6,1,7533,225,merkle,6,0.2,sweep_merkle_n100000_sim20_t6,0.2
sweep_merkle_n100000_sim20_t7,1,7090,224,merkle,7,0.2,sweep_merkle_n100000_sim20_t7,0.2
sweep_merkle_n100000_sim20_t7,1,7538,225,merkle,7,0.2,sweep_merkle_n100000_sim20_t7,0.2
sweep_merkle_n100000_sim20_t8,1,7086,225,merkle,8,0.2,sweep_merkle_n100000_sim20_t8,0.2
sweep_merkle_n100000_sim20_t8,1,7442,225,merkle,8,0.2,sweep_merkle_n100000_sim20_t8,0.2
sweep_merkle_n100000_sim20_t9,1,7119,225,merkle,9,0.2,sweep_merkle_n100000_sim20_t9,0.2
sweep_merkle_n100000_sim20_t9,1,7147,225,merkle,9,0.2,sweep_merkle_n100000_sim20_t9,0.2
sweep_merkle_n100000_sim20_t10,1,6965,225,merkle,10,0.2,sweep_merkle_n100000_sim20_t10,0.2
sweep_merkle_n100000_sim20_t10,1,7376,225,merkle,10,0.2,sweep_merkle_n100000_sim20_t10,0.2
sweep_merkle_n100000_sim20_t11,1,7030,225,merkle,11,0.2,sweep_merkle_n100000_sim20_t11,0.2
sweep_merkle_n100000_sim20_t11,1,7403,225,merkle,11,0.2,sweep_merkle_n100000_sim20_t11,0.2
sweep_merkle_n100000_sim20_t12,1,6970,224,merkle,12,0.2,sweep_merkle_n100000_sim20_t12,0.2
sweep_merkle_n100000_sim20_t12,1,7429,225,merkle,12,0.2,sweep_merkle_n100000_sim20_t12,0.2
sweep_merkle_n100000_sim20_t13,1,7165,225,merkle,13,0.2,sweep_merkle_n100000_sim20_t13,0.2
sweep_merkle_n100000_sim20_t13,1,7176,225,merkle,13,0.2,sweep_merkle_n100000_sim20_t13,0.2
sweep_merkle_n100000_sim20_t14,1,7035,225,merkle,14,0.2,sweep_merkle_n100000_sim20_t14,0.2
sweep_merkle_n100000_sim20_t14,1,7455,225,merkle,14,0.2,sweep_merkle_n100000_sim20_t14,0.2
sweep_merkle_n100000_sim20_t15,1,7022,224,merkle,15,0.2,sweep_merkle_n100000_sim20_t15,0.2
sweep_merkle_n100000_sim20_t15,1,7431,225,merkle,15,0.2,sweep_merkle_n100000_sim20_t15,0.2
sweep_merkle_n100000_sim20_t16,1,7045,225,merkle,16,0.2,sweep_merkle_n100000_sim20_t16,0.2
sweep_merkle_n100000_sim20_t16,1,7477,225,merkle,16,0.2,sweep_merkle_n100000_sim20_t16,0.2
sweep_merkle_n100000_sim20_t17,1,6966,225,merkle,17,0.2,sweep_merkle_n100000_sim20_t17,0.2
sweep_merkle_n100000_sim20_t17,1,7403,225,merkle,17,0.2,sweep_merkle_n100000_sim20_t17,0.2
sweep_merkle_n100000_sim20_t18,1,7006,225,merkle,18,0.2,sweep_merkle_n100000_sim20_t18,0.2
sweep_merkle_n100000_sim20_t18,1,7367,225,merkle,18,0.2,sweep_merkle_n100000_sim20_t18,0.2
sweep_merkle_n100000_sim20_t19,1,7088,225,merkle,19,0.2,sweep_merkle_n100000_sim20_t19,0.2
sweep_merkle_n100000_sim20_t19,1,7446,225,merkle,19,0.2,sweep_merkle_n100000_sim20_t19,0.2
sweep_merkle_n100000_sim20_t20,1,7036,224,merkle,20,0.2,sweep_merkle_n100000_sim20_t20,0.2
sweep_merkle_n100000_sim20_t20,1,7430,225,merkle,20,0.2,sweep_merkle_n100000_sim20_t20,0.2
sweep_merkle_n100000_sim20_t21,1,6996,224,merkle,21,0.2,sweep_merkle_n100000_sim20_t21,0.2
sweep_merkle_n100000_sim20_t21,1,7407,225,merkle,21,0.2,sweep_merkle_n100000_sim20_t21,0.2
sweep_merkle_n100000_sim20_t22,1,7021,225,merkle,22,0.2,sweep_merkle_n100000_sim20_t22,0.2
sweep_merkle_n100000_sim20_t22,1,7405,225,merkle,22,0.2,sweep_merkle_n100000_sim20_t22,0.2
sweep_merkle_n100000_sim20_t23,1,7093,224,merkle,23,0.2,sweep_merkle_n100000_sim20_t23,0.2
sweep_merkle_n100000_sim20_t23,1,7494,225,merkle,23,0.2,sweep_merkle_n100000_sim20_t23,0.2
sweep_merkle_n100000_sim20_t24,1,7058,224,merkle,24,0.2,sweep_merkle_n100000_sim20_t24,0.2
sweep_merkle_n100000_sim20_t24,1,7457,225,merkle,24,0.2,sweep_merkle_n100000_sim20_t24,0.2
sweep_merkle_n100000_sim20_t25,1,7030,225,merkle,25,0.2,sweep_merkle_n100000_sim20_t25,0.2
sweep_merkle_n100000_sim20_t25,1,7420,225,merkle,25,0.2,sweep_merkle_n100000_sim20_t25,0.2
sweep_merkle_n100000_sim20_t26,1,7136,225,merkle,26,0.2,sweep_merkle_n100000_sim20_t26,0.2
sweep_merkle_n100000_sim20_t26,1,7480,225,merkle,26,0.2,sweep_merkle_n100000_sim20_t26,0.2
sweep_merkle_n100000_sim20_t27,1,7074,225,merkle,27,0.2,sweep_merkle_n100000_sim20_t27,0.2
sweep_merkle_n100000_sim20_t27,1,7467,225,merkle,27,0.2,sweep_merkle_n100000_sim20_t27,0.2
sweep_merkle_n100000_sim20_t28,1,7092,225,merkle,28,0.2,sweep_merkle_n100000_sim20_t28,0.2
sweep_merkle_n100000_sim20_t28,1,7435,225,merkle,28,0.2,sweep_merkle_n100000_sim20_t28,0.2
sweep_merkle_n100000_sim20_t29,1,7055,225,merkle,29,0.2,sweep_merkle_n100000_sim20_t29,0.2
sweep_merkle_n100000_sim20_t29,1,7435,225,merkle,29,0.2,sweep_merkle_n100000_sim20_t29,0.2
sweep_merkle_n100000_sim20_t30,1,6942,225,merkle,30,0.2,sweep_merkle_n100000_sim20_t30,0.2
sweep_merkle_n100000_sim20_t30,1,7316,225,merkle,30,0.2,sweep_merkle_n100000_sim20_t30,0.2
sweep_rbf_riblt_n100000_sim20_t1,1,3488,604,rbf_riblt,1,0.2,sweep_rbf_riblt_n100000_sim20_t1,0.2
sweep_rbf_riblt_n100000_sim20_t1,1,3659,224,rbf_riblt,1,0.2,sweep_rbf_riblt_n100000_sim20_t1,0.2
sweep_rbf_riblt_n100000_sim20_t2,1,3761,504,rbf_riblt,2,0.2,sweep_rbf_riblt_n100000_sim20_t2,0.2
sweep_rbf_riblt_n100000_sim20_t2,1,4142,139,rbf_riblt,2,0.2,sweep_rbf_riblt_n100000_sim20_t2,0.2
sweep_rbf_riblt_n100000_sim20_t3,1,3740,548,rbf_riblt,3,0.2,sweep_rbf_riblt_n100000_sim20_t3,0.2
sweep_rbf_riblt_n100000_sim20_t3,1,4074,177,rbf_riblt,3,0.2,sweep_rbf_riblt_n100000_sim20_t3,0.2
sweep_rbf_riblt_n100000_sim20_t4,1,3633,502,rbf_riblt,4,0.2,sweep_rbf_riblt_n100000_sim20_t4,0.2
sweep_rbf_riblt_n100000_sim20_t4,1,3807,124,rbf_riblt,4,0.2,sweep_rbf_riblt_n100000_sim20_t4,0.2
sweep_rbf_riblt_n100000_sim20_t5,1,3686,557,rbf_riblt,5,0.2,sweep_rbf_riblt_n100000_sim20_t5,0.2
sweep_rbf_riblt_n100000_sim20_t5,1,3761,189,rbf_riblt,5,0.2,sweep_rbf_riblt_n100000_sim20_t5,0.2
sweep_rbf_riblt_n100000_sim20_t6,1,3839,547,rbf_riblt,6,0.2,sweep_rbf_riblt_n100000_sim20_t6,0.2
sweep_rbf_riblt_n100000_sim20_t6,1,4184,180,rbf_riblt,6,0.2,sweep_rbf_riblt_n100000_sim20_t6,0.2
sweep_rbf_riblt_n100000_sim20_t7,1,3596,529,rbf_riblt,7,0.2,sweep_rbf_riblt_n100000_sim20_t7,0.2
sweep_rbf_riblt_n100000_sim20_t7,1,3719,171,rbf_riblt,7,0.2,sweep_rbf_riblt_n100000_sim20_t7,0.2
sweep_rbf_riblt_n100000_sim20_t8,1,3608,514,rbf_riblt,8,0.2,sweep_rbf_riblt_n100000_sim20_t8,0.2
sweep_rbf_riblt_n100000_sim20_t8,1,3730,162,rbf_riblt,8,0.2,sweep_rbf_riblt_n100000_sim20_t8,0.2
sweep_rbf_riblt_n100000_sim20_t9,1,3536,589,rbf_riblt,9,0.2,sweep_rbf_riblt_n100000_sim20_t9,0.2
sweep_rbf_riblt_n100000_sim20_t9,1,3609,196,rbf_riblt,9,0.2,sweep_rbf_riblt_n100000_sim20_t9,0.2
sweep_rbf_riblt_n100000_sim20_t10,1,3540,561,rbf_riblt,10,0.2,sweep_rbf_riblt_n100000_sim20_t10,0.2
sweep_rbf_riblt_n100000_sim20_t10,1,3624,191,rbf_riblt,10,0.2,sweep_rbf_riblt_n100000_sim20_t10,0.2
sweep_rbf_riblt_n100000_sim20_t11,1,3672,517,rbf_riblt,11,0.2,sweep_rbf_riblt_n100000_sim20_t11,0.2
sweep_rbf_riblt_n100000_sim20_t11,1,3830,171,rbf_riblt,11,0.2,sweep_rbf_riblt_n100000_sim20_t11,0.2
sweep_rbf_riblt_n100000_sim20_t12,1,3780,481,rbf_riblt,12,0.2,sweep_rbf_riblt_n100000_sim20_t12,0.2
sweep_rbf_riblt_n100000_sim20_t12,1,3788,130,rbf_riblt,12,0.2,sweep_rbf_riblt_n100000_sim20_t12,0.2
sweep_rbf_riblt_n100000_sim20_t13,1,3728,543,rbf_riblt,13,0.2,sweep_rbf_riblt_n100000_sim20_t13,0.2
sweep_rbf_riblt_n100000_sim20_t13,1,4049,184,rbf_riblt,13,0.2,sweep_rbf_riblt_n100000_sim20_t13,0.2
sweep_rbf_riblt_n100000_sim20_t14,1,3676,526,rbf_riblt,14,0.2,sweep_rbf_riblt_n100000_sim20_t14,0.2
sweep_rbf_riblt_n100000_sim20_t14,1,3990,148,rbf_riblt,14,0.2,sweep_rbf_riblt_n100000_sim20_t14,0.2
sweep_rbf_riblt_n100000_sim20_t15,1,3640,506,rbf_riblt,15,0.2,sweep_rbf_riblt_n100000_sim20_t15,0.2
sweep_rbf_riblt_n100000_sim20_t15,1,3763,149,rbf_riblt,15,0.2,sweep_rbf_riblt_n100000_sim20_t15,0.2
sweep_rbf_riblt_n100000_sim20_t16,1,3691,548,rbf_riblt,16,0.2,sweep_rbf_riblt_n100000_sim20_t16,0.2
sweep_rbf_riblt_n100000_sim20_t16,1,4017,175,rbf_riblt,16,0.2,sweep_rbf_riblt_n100000_sim20_t16,0.2
sweep_rbf_riblt_n100000_sim20_t17,1,3716,506,rbf_riblt,17,0.2,sweep_rbf_riblt_n100000_sim20_t17,0.2
sweep_rbf_riblt_n100000_sim20_t17,1,4069,175,rbf_riblt,17,0.2,sweep_rbf_riblt_n100000_sim20_t17,0.2
sweep_rbf_riblt_n100000_sim20_t18,1,3640,558,rbf_riblt,18,0.2,sweep_rbf_riblt_n100000_sim20_t18,0.2
sweep_rbf_riblt_n100000_sim20_t18,1,3726,193,rbf_riblt,18,0.2,sweep_rbf_riblt_n100000_sim20_t18,0.2
sweep_rbf_riblt_n100000_sim20_t19,1,3630,481,rbf_riblt,19,0.2,sweep_rbf_riblt_n100000_sim20_t19,0.2
sweep_rbf_riblt_n100000_sim20_t19,1,3762,157,rbf_riblt,19,0.2,sweep_rbf_riblt_n100000_sim20_t19,0.2
sweep_rbf_riblt_n100000_sim20_t20,1,3648,500,rbf_riblt,20,0.2,sweep_rbf_riblt_n100000_sim20_t20,0.2
sweep_rbf_riblt_n100000_sim20_t20,1,3746,152,rbf_riblt,20,0.2,sweep_rbf_riblt_n100000_sim20_t20,0.2
sweep_rbf_riblt_n100000_sim20_t21,1,3574,505,rbf_riblt,21,0.2,sweep_rbf_riblt_n100000_sim20_t21,0.2
sweep_rbf_riblt_n100000_sim20_t21,1,3736,160,rbf_riblt,21,0.2,sweep_rbf_riblt_n100000_sim20_t21,0.2
sweep_rbf_riblt_n100000_sim20_t22,1,3732,537,rbf_riblt,22,0.2,sweep_rbf_riblt_n100000_sim20_t22,0.2
sweep_rbf_riblt_n100000_sim20_t22,1,3774,165,rbf_riblt,22,0.2,sweep_rbf_riblt_n100000_sim20_t22,0.2
sweep_rbf_riblt_n100000_sim20_t23,1,3659,536,rbf_riblt,23,0.2,sweep_rbf_riblt_n100000_sim20_t23,0.2
sweep_rbf_riblt_n100000_sim20_t23,1,3774,178,rbf_riblt,23,0.2,sweep_rbf_riblt_n100000_sim20_t23,0.2
