run_dir,iteration,round_duration_seconds,protocol,trial,similarity,run_id
sweep_merkle_n100000_sim30_t10,1,4.758699143,merkle,10,0.3,sweep_merkle_n100000_sim30_t10
sweep_merkle_n100000_sim30_t10,1,5.052987826,merkle,10,0.3,sweep_merkle_n100000_sim30_t10
sweep_merkle_n100000_sim30_t11,1,4.7820196710000005,merkle,11,0.3,sweep_merkle_n100000_sim30_t11
sweep_merkle_n100000_sim30_t11,1,5.083989874,merkle,11,0.3,sweep_merkle_n100000_sim30_t11
sweep_merkle_n100000_sim30_t12,1,4.787499063,merkle,12,0.3,sweep_merkle_n100000_sim30_t12
sweep_merkle_n100000_sim30_t12,1,5.088356488,merkle,12,0.3,sweep_merkle_n100000_sim30_t12
sweep_merkle_n100000_sim30_t13,1,4.774227501,merkle,13,0.3,sweep_merkle_n100000_sim30_t13
sweep_merkle_n100000_sim30_t13,1,5.083573037,merkle,13,0.3,sweep_merkle_n100000_sim30_t13
sweep_merkle_n100000_sim30_t14,1,4.771525995,merkle,14,0.3,sweep_merkle_n100000_sim30_t14
sweep_merkle_n100000_sim30_t14,1,5.10798738,merkle,14,0.3,sweep_merkle_n100000_sim30_t14
sweep_merkle_n100000_sim30_t15,1,4.701683811,merkle,15,0.3,sweep_merkle_n100000_sim30_t15
sweep_merkle_n100000_sim30_t15,1,5.035818312,merkle,15,0.3,sweep_merkle_n100000_sim30_t15
sweep_merkle_n100000_sim30_t16,1,4.764385816,merkle,16,0.3,sweep_merkle_n100000_sim30_t16
sweep_merkle_n100000_sim30_t16,1,5.068361316,merkle,16,0.3,sweep_merkle_n100000_sim30_t16
sweep_merkle_n100000_sim30_t17,1,4.724592455,merkle,17,0.3,sweep_merkle_n100000_sim30_t17
sweep_merkle_n100000_sim30_t17,1,5.012706862,merkle,17,0.3,sweep_merkle_n100000_sim30_t17
sweep_merkle_n100000_sim30_t18,1,4.700966554,merkle,18,0.3,sweep_merkle_n100000_sim30_t18
sweep_merkle_n100000_sim30_t18,1,4.995761597,merkle,18,0.3,sweep_merkle_n100000_sim30_t18
sweep_merkle_n100000_sim30_t19,1,4.704095367,merkle,19,0.3,sweep_merkle_n100000_sim30_t19
sweep_merkle_n100000_sim30_t19,1,5.009132018,merkle,19,0.3,sweep_merkle_n100000_sim30_t19
sweep_merkle_n100000_sim30_t20,1,4.74657569,merkle,20,0.3,sweep_merkle_n100000_sim30_t20
sweep_merkle_n100000_sim30_t20,1,5.03957636,merkle,20,0.3,sweep_merkle_n100000_sim30_t20
sweep_merkle_n100000_sim30_t21,1,4.826702317,merkle,21,0.3,sweep_merkle_n100000_sim30_t21
sweep_merkle_n100000_sim30_t21,1,4.873401047,merkle,21,0.3,sweep_merkle_n100000_sim30_t21
sweep_merkle_n100000_sim30_t22,1,4.720977873,merkle,22,0.3,sweep_merkle_n100000_sim30_t22
sweep_merkle_n100000_sim30_t22,1,5.010613912,merkle,22,0.3,sweep_merkle_n100000_sim30_t22
sweep_merkle_n100000_sim30_t23,1,4.729160431,merkle,23,0.3,sweep_merkle_n100000_sim30_t23
sweep_merkle_n100000_sim30_t23,1,5.042369936,merkle,23,0.3,sweep_merkle_n100000_sim30_t23
sweep_merkle_n100000_sim30_t24,1,4.718733371,merkle,24,0.3,sweep_merkle_n100000_sim30_t24
sweep_merkle_n100000_sim30_t24,1,5.045818041,merkle,24,0.3,sweep_merkle_n100000_sim30_t24
sweep_merkle_n100000_sim30_t25,1,4.752712175,merkle,25,0.3,sweep_merkle_n100000_sim30_t25
sweep_merkle_n100000_sim30_t25,1,5.05761808,merkle,25,0.3,sweep_merkle_n100000_sim30_t25
sweep_merkle_n100000_sim30_t26,1,4.706653673,merkle,26,0.3,sweep_merkle_n100000_sim30_t26
sweep_merkle_n100000_sim30_t26,1,4.990576353,merkle,26,0.3,sweep_merkle_n100000_sim30_t26
sweep_merkle_n100000_sim30_t27,1,4.80622269,merkle,27,0.3,sweep_merkle_n100000_sim30_t27
sweep_merkle_n100000_sim30_t27,1,5.163194831,merkle,27,0.3,sweep_merkle_n100000_sim30_t27
sweep_merkle_n100000_sim30_t28,1,4.77163689,merkle,28,0.3,sweep_merkle_n100000_sim30_t28
sweep_merkle_n100000_sim30_t28,1,5.055104696,merkle,28,0.3,sweep_merkle_n100000_sim30_t28
sweep_merkle_n100000_sim30_t29,1,4.718171933,merkle,29,0.3,sweep_merkle_n100000_sim30_t29
sweep_merkle_n100000_sim30_t29,1,5.064154323,merkle,29,0.3,sweep_merkle_n100000_sim30_t29
sweep_merkle_n100000_sim30_t30,1,4.788605515,merkle,30,0.3,sweep_merkle_n100000_sim30_t30
sweep_merkle_n100000_sim30_t30,1,5.143028976,merkle,30,0.3,sweep_merkle_n100000_sim30_t30
sweep_rbf_riblt_n100000_sim30_t1,1,2.125059865,rbf_riblt,1,0.3,sweep_rbf_riblt_n100000_sim30_t1
sweep_rbf_riblt_n100000_sim30_t1,1,2.38062505,rbf_riblt,1,0.3,sweep_rbf_riblt_n100000_sim30_t1
sweep_rbf_riblt_n100000_sim30_t2,1,2.032137528,rbf_riblt,2,0.3,sweep_rbf_riblt_n100000_sim30_t2
sweep_rbf_riblt_n100000_sim30_t2,1,2.480629202,rbf_riblt,2,0.3,sweep_rbf_riblt_n100000_sim30_t2
sweep_rbf_riblt_n100000_sim30_t3,1,2.09609856,rbf_riblt,3,0.3,sweep_rbf_riblt_n100000_sim30_t3
sweep_rbf_riblt_n100000_sim30_t3,1,2.410997781,rbf_riblt,3,0.3,sweep_rbf_riblt_n100000_sim30_t3
sweep_rbf_riblt_n100000_sim30_t4,1,2.191475938,rbf_riblt,4,0.3,sweep_rbf_riblt_n100000_sim30_t4
sweep_rbf_riblt_n100000_sim30_t4,1,2.64216894,rbf_riblt,4,0.3,sweep_rbf_riblt_n100000_sim30_t4
sweep_rbf_riblt_n100000_sim30_t5,1,2.056340926,rbf_riblt,5,0.3,sweep_rbf_riblt_n100000_sim30_t5
sweep_rbf_riblt_n100000_sim30_t5,1,2.336472408,rbf_riblt,5,0.3,sweep_rbf_riblt_n100000_sim30_t5
sweep_rbf_riblt_n100000_sim30_t6,1,2.196204733,rbf_riblt,6,0.3,sweep_rbf_riblt_n100000_sim30_t6
sweep_rbf_riblt_n100000_sim30_t6,1,2.647044357,rbf_riblt,6,0.3,sweep_rbf_riblt_n100000_sim30_t6
sweep_rbf_riblt_n100000_sim30_t7,1,2.161615926,rbf_riblt,7,0.3,sweep_rbf_riblt_n100000_sim30_t7
sweep_rbf_riblt_n100000_sim30_t7,1,2.64303854,rbf_riblt,7,0.3,sweep_rbf_riblt_n100000_sim30_t7
sweep_rbf_riblt_n100000_sim30_t8,1,2.000127073,rbf_riblt,8,0.3,sweep_rbf_riblt_n100000_sim30_t8
sweep_rbf_riblt_n100000_sim30_t8,1,2.354488418,rbf_riblt,8,0.3,sweep_rbf_riblt_n100000_sim30_t8
sweep_rbf_riblt_n100000_sim30_t9,1,2.149926703,rbf_riblt,9,0.3,sweep_rbf_riblt_n100000_sim30_t9
sweep_rbf_riblt_n100000_sim30_t9,1,2.411089837,rbf_riblt,9,0.3,sweep_rbf_riblt_n100000_sim30_t9
sweep_rbf_riblt_n100000_sim30_t10,1,2.137379238,rbf_riblt,10,0.3,sweep_rbf_riblt_n100000_sim30_t10
sweep_rbf_riblt_n100000_sim30_t10,1,2.346148786,rbf_riblt,10,0.3,sweep_rbf_riblt_n100000_sim30_t10
sweep_rbf_riblt_n100000_sim30_t11,1,2.105243556,rbf_riblt,11,0.3,sweep_rbf_riblt_n100000_sim30_t11
sweep_rbf_riblt_n100000_sim30_t11,1,2.414755183,rbf_riblt,11,0.3,sweep_rbf_riblt_n100000_sim30_t11
sweep_rbf_riblt_n100000_sim30_t12,1,2.136071171,rbf_riblt,12,0.3,sweep_rbf_riblt_n100000_sim30_t12
sweep_rbf_riblt_n100000_sim30_t12,1,2.590791646,rbf_riblt,12,0.3,sweep_rbf_riblt_n100000_sim30_t12
sweep_rbf_riblt_n100000_sim30_t13,1,2.011651365,rbf_riblt,13,0.3,sweep_rbf_riblt_n100000_sim30_t13
sweep_rbf_riblt_n100000_sim30_t13,1,2.304166614,rbf_riblt,13,0.3,sweep_rbf_riblt_n100000_sim30_t13
sweep_rbf_riblt_n100000_sim30_t14,1,2.099324935,rbf_riblt,14,0.3,sweep_rbf_riblt_n100000_sim30_t14
sweep_rbf_riblt_n100000_sim30_t14,1,2.44587725,rbf_riblt,14,0.3,sweep_rbf_riblt_n100000_sim30_t14
sweep_rbf_riblt_n100000_sim30_t15,1,2.119181369,rbf_riblt,15,0.3,sweep_rbf_riblt_n100000_sim30_t15
sweep_rbf_riblt_n100000_sim30_t15,1,2.424864607,rbf_riblt,15,0.3,sweep_rbf_riblt_n100000_sim30_t15
sweep_rbf_riblt_n100000_sim30_t16,1,2.248605894,rbf_riblt,16,0.3,sweep_rbf_riblt_n100000_sim30_t16
sweep_rbf_riblt_n100000_sim30_t16,1,2.681187681,rbf_riblt,16,0.3,sweep_rbf_riblt_n100000_sim30_t16
sweep_rbf_riblt_n100000_sim30_t17,1,2.289296975,rbf_riblt,17,0.3,sweep_rbf_riblt_n100000_sim30_t17
sweep_rbf_riblt_n100000_sim30_t17,1,2.414890343,rbf_riblt,17,0.3,sweep_rbf_riblt_n100000_sim30_t17
sweep_rbf_riblt_n100000_sim30_t18,1,2.011809566,rbf_riblt,18,0.3,sweep_rbf_riblt_n100000_sim30_t18
sweep_rbf_riblt_n100000_sim30_t18,1,2.402011555,rbf_riblt,18,0.3,sweep_rbf_riblt_n100000_sim30_t18
sweep_rbf_riblt_n100000_sim30_t19,1,2.098761855,rbf_riblt,19,0.3,sweep_rbf_riblt_n100000_sim30_t19
sweep_rbf_riblt_n100000_sim30_t19,1,2.356167565,rbf_riblt,19,0.3,sweep_rbf_riblt_n100000_sim30_t19
sweep_rbf_riblt_n100000_sim30_t20,1,2.108712255,rbf_riblt,20,0.3,sweep_rbf_riblt_n100000_sim30_t20
sweep_rbf_riblt_n100000_sim30_t20,1,2.40827963,rbf_riblt,20,0.3,sweep_rbf_riblt_n100000_sim30_t20
sweep_rbf_riblt_n100000_sim30_t21,1,2.12340279,rbf_riblt,21,0.3,sweep_rbf_riblt_n100000_sim30_t21
sweep_rbf_riblt_n100000_sim30_t21,1,2.36241583,rbf_riblt,21,0.3,sweep_rbf_riblt_n100000_sim30_t21
sweep_rbf_riblt_n100000_sim30_t22,1,2.220262662,rbf_riblt,22,0.3,sweep_rbf_riblt_n100000_sim30_t22
sweep_rbf_riblt_n100000_sim30_t22,1,2.677240875,rbf_riblt,22,0.3,sweep_rbf_riblt_n100000_sim30_t22
sweep_rbf_riblt_n100000_sim30_t23,1,2.200468693,rbf_riblt,23,0.3,sweep_rbf_riblt_n100000_sim30_t23
sweep_rbf_riblt_n100000_sim30_t23,1,2.617160372,rbf_riblt,23,0.3,sweep_rbf_riblt_n100000_sim30_t23
sweep_rbf_riblt_n100000_sim30_t24,1,1.99290282,rbf_riblt,24,0.3,sweep_rbf_riblt_n100000_sim30_t24
sweep_rbf_riblt_n100000_sim30_t24,1,2.338146145,rbf_riblt,24,0.3,sweep_rbf_riblt_n100000_sim30_t24
sweep_rbf_riblt_n100000_sim30_t25,1,2.270356502,rbf_riblt,25,0.3,sweep_rbf_riblt_n100000_sim30_t25
sweep_rbf_riblt_n100000_sim30_t25,1,2.699419476,rbf_riblt,25,0.3,sweep_rbf_riblt_n100000_sim30_t25
sweep_rbf_riblt_n100000_sim30_t26,1,2.166858023,rbf_riblt,26,0.3,sweep_rbf_riblt_n100000_sim30_t26
sweep_rbf_riblt_n100000_sim30_t26,1,2.464709095,rbf_riblt,26,0.3,sweep_rbf_riblt_n100000_sim30_t26
sweep_rbf_riblt_n100000_sim30_t27,1,2.154599286,rbf_riblt,27,0.3,sweep_rbf_riblt_n100000_sim30_t27
sweep_rbf_riblt_n100000_sim30_t27,1,2.465007688,rbf_riblt,27,0.3,sweep_rbf_riblt_n100000_sim30_t27
sweep_rbf_riblt_n100000_sim30_t28,1,2.053120962,rbf_riblt,28,0.3,sweep_rbf_riblt_n100000_sim30_t28
sweep_rbf_riblt_n100000_sim30_t28,1,2.333414422,rbf_riblt,28,0.3,sweep_rbf_riblt_n100000_sim30_t28
sweep_rbf_riblt_n100000_sim30_t29,1,2.040308219,rbf_riblt,29,0.3,sweep_rbf_riblt_n100000_sim30_t29
sweep_rbf_riblt_n100000_sim30_t29,1,2.29562136,rbf_riblt,29,0.3,sweep_rbf_riblt_n100000_sim30_t29
sweep_rbf_riblt_n100000_sim30_t30,1,2.174229239,rbf_riblt,30,0.3,sweep_rbf_riblt_n100000_sim30_t30
sweep_rbf_riblt_n100000_sim30_t30,1,2.60470683,rbf_riblt,30,0.3,sweep_rbf_riblt_n100000_sim30_t30
sweep_riblt_n100000_sim40_t1,1,2.830656331,riblt,1,0.4,sweep_riblt_n100000_sim40_t1
sweep_riblt_n100000_sim40_t1,1,2.866520755,riblt,1,0.4,sweep_riblt_n100000_sim40_t1
sweep_riblt_n100000_sim40_t2,1,2.919654384,riblt,2,0.4,sweep_riblt_n100000_sim40_t2
sweep_riblt_n100000_sim40_t2,1,2.9369099910000003,riblt,2,0.4,sweep_riblt_n100000_sim40_t2
sweep_riblt_n100000_sim40_t3,1,2.857367053,riblt,3,0.4,sweep_riblt_n100000_sim40_t3
sweep_riblt_n100000_sim40_t3,1,2.891746957,riblt,3,0.4,sweep_riblt_n100000_sim40_t3
sweep_riblt_n100000_sim40_t4,1,2.838531972,riblt,4,0.4,sweep_riblt_n100000_sim40_t4
sweep_riblt_n100000_sim40_t4,1,2.887612495,riblt,4,0.4,sweep_riblt_n100000_sim40_t4
sweep_riblt_n100000_sim40_t5,1,2.806371269,riblt,5,0.4,sweep_riblt_n100000_sim40_t5
sweep_riblt_n100000_sim40_t5,1,2.840115736,riblt,5,0.4,sweep_riblt_n100000_sim40_t5
sweep_riblt_n100000_sim40_t6,1,2.725695036,riblt,6,0.4,sweep_riblt_n100000_sim40_t6
sweep_riblt_n100000_sim40_t6,1,2.796782507,riblt,6,0.4,sweep_riblt_n100000_sim40_t6
sweep_riblt_n100000_sim40_t7,1,2.867825602,riblt,7,0.4,sweep_riblt_n100000_sim40_t7
sweep_riblt_n100000_sim40_t7,1,2.941478158,riblt,7,0.4,sweep_riblt_n100000_sim40_t7
sweep_riblt_n100000_sim40_t8,1,2.795771289,riblt,8,0.4,sweep_riblt_n100000_sim40_t8
sweep_riblt_n100000_sim40_t8,1,2.952943977,riblt,8,0.4,sweep_riblt_n100000_sim40_t8
sweep_riblt_n100000_sim40_t9,1,2.871059162,riblt,9,0.4,sweep_riblt_n100000_sim40_t9
sweep_riblt_n100000_sim40_t9,1,2.971885783,riblt,9,0.4,sweep_riblt_n100000_sim40_t9
sweep_riblt_n100000_sim40_t10,1,2.886132149,riblt,10,0.4,sweep_riblt_n100000_sim40_t10
sweep_riblt_n100000_sim40_t10,1,2.95809755,riblt,10,0.4,sweep_riblt_n100000_sim40_t10
sweep_riblt_n100000_sim40_t11,1,2.920671984,riblt,11,0.4,sweep_riblt_n100000_sim40_t11
sweep_riblt_n100000_sim40_t11,1,2.938939499,riblt,11,0.4,sweep_riblt_n100000_sim40_t11
sweep_riblt_n100000_sim40_t12,1,2.705858604,riblt,12,0.4,sweep_riblt_n100000_sim40_t12
sweep_riblt_n100000_sim40_t12,1,2.737015577,riblt,12,0.4,sweep_riblt_n100000_sim40_t12
sweep_riblt_n100000_sim40_t13,1,2.944261249,riblt,13,0.4,sweep_riblt_n100000_sim40_t13
sweep_riblt_n100000_sim40_t13,1,2.976616288,riblt,13,0.4,sweep_riblt_n100000_sim40_t13
sweep_riblt_n100000_sim40_t14,1,2.796728919,riblt,14,0.4,sweep_riblt_n100000_sim40_t14
sweep_riblt_n100000_sim40_t14,1,2.878970568,riblt,14,0.4,sweep_riblt_n100000_sim40_t14
sweep_riblt_n100000_sim40_t15,1,2.739518479,riblt,15,0.4,sweep_riblt_n100000_sim40_t15
sweep_riblt_n100000_sim40_t15,1,2.775452219,riblt,15,0.4,sweep_riblt_n100000_sim40_t15
sweep_riblt_n100000_sim40_t16,1,2.840109998,riblt,16,0.4,sweep_riblt_n100000_sim40_t16
sweep_riblt_n100000_sim40_t16,1,2.879532421,riblt,16,0.4,sweep_riblt_n100000_sim40_t16
sweep_riblt_n100000_sim40_t17,1,2.796395541,riblt,17,0.4,sweep_riblt_n100000_sim40_t17
sweep_riblt_n100000_sim40_t17,1,2.907883904,riblt,17,0.4,sweep_riblt_n100000_sim40_t17
sweep_riblt_n100000_sim40_t18,1,2.72323649,riblt,18,0.4,sweep_riblt_n100000_sim40_t18
sweep_riblt_n100000_sim40_t18,1,2.676906549,riblt,18,0.4,sweep_riblt_n100000_sim40_t18
sweep_riblt_n100000_sim40_t19,1,2.857235713,riblt,19,0.4,sweep_riblt_n100000_sim40_t19
sweep_riblt_n100000_sim40_t19,1,2.851192266,riblt,19,0.4,sweep_riblt_n100000_sim40_t19
sweep_riblt_n100000_sim40_t20,1,2.811491043,riblt,20,0.4,sweep_riblt_n100000_sim40_t20
sweep_riblt_n100000_sim40_t20,1,2.994407391,riblt,20,0.4,sweep_riblt_n100000_sim40_t20
sweep_riblt_n100000_sim40_t21,1,2.972987534,riblt,21,0.4,sweep_riblt_n100000_sim40_t21
sweep_riblt_n100000_sim40_t21,1,3.050114818,riblt,21,0.4,sweep_riblt_n100000_sim40_t21
sweep_riblt_n100000_sim40_t22,1,2.949032978,riblt,22,0.4,sweep_riblt_n100000_sim40_t22
sweep_riblt_n100000_sim40_t22,1,3.047718694,riblt,22,0.4,sweep_riblt_n100000_sim40_t22
sweep_riblt_n100000_sim40_t23,1,2.824530323,riblt,23,0.4,sweep_riblt_n100000_sim40_t23
sweep_riblt_n100000_sim40_t23,1,2.872805114,riblt,23,0.4,sweep_riblt_n100000_sim40_t23
sweep_riblt_n100000_sim40_t24,1,2.848707566,riblt,24,0.4,sweep_riblt_n100000_sim40_t24
sweep_riblt_n100000_sim40_t24,1,2.962822556,riblt,24,0.4,sweep_riblt_n100000_sim40_t24
sweep_riblt_n100000_sim40_t25,1,2.908008945,riblt,25,0.4,sweep_riblt_n100000_sim40_t25
sweep_riblt_n100000_sim40_t25,1,3.116772494,riblt,25,0.4,sweep_riblt_n100000_sim40_t25
sweep_riblt_n100000_sim40_t26,1,2.890539548,riblt,26,0.4,sweep_riblt_n100000_sim40_t26
sweep_riblt_n100000_sim40_t26,1,2.935071331,riblt,26,0.4,sweep_riblt_n100000_sim40_t26
sweep_riblt_n100000_sim40_t27,1,3.071155507,riblt,27,0.4,sweep_riblt_n100000_sim40_t27
sweep_riblt_n100000_sim40_t27,1,3.156685132,riblt,27,0.4,sweep_riblt_n100000_sim40_t27
sweep_riblt_n100000_sim40_t28,1,2.796789339,riblt,28,0.4,sweep_riblt_n100000_sim40_t28
sweep_riblt_n100000_sim40_t28,1,2.799251897,riblt,28,0.4,sweep_riblt_n100000_sim40_t28
sweep_riblt_n100000_sim40_t29,1,2.933926165,riblt,29,0.4,sweep_riblt_n100000_sim40_t29
sweep_riblt_n100000_sim40_t29,1,2.990575943,riblt,29,0.4,sweep_riblt_n100000_sim40_t29
sweep_riblt_n100000_sim40_t30,1,2.829087799,riblt,30,0.4,sweep_riblt_n100000_sim40_t30
sweep_riblt_n100000_sim40_t30,1,2.856670922,riblt,30,0.4,sweep_riblt_n100000_sim40_t30
sweep_merkle_n100000_sim40_t1,1,3.814384948,merkle,1,0.4,sweep_merkle_n100000_sim40_t1
sweep_merkle_n100000_sim40_t1,1,4.141222412,merkle,1,0.4,sweep_merkle_n100000_sim40_t1
sweep_merkle_n100000_sim40_t2,1,3.804195703,merkle,2,0.4,sweep_merkle_n100000_sim40_t2
sweep_merkle_n100000_sim40_t2,1,4.14907665,merkle,2,0.4,sweep_merkle_n100000_sim40_t2
sweep_merkle_n100000_sim40_t3,1,3.852853237,merkle,3,0.4,sweep_merkle_n100000_sim40_t3
sweep_merkle_n100000_sim40_t3,1,4.123825734,merkle,3,0.4,sweep_merkle_n100000_sim40_t3
sweep_merkle_n100000_sim40_t4,1,3.88245509,merkle,4,0.4,sweep_merkle_n100000_sim40_t4
sweep_merkle_n100000_sim40_t4,1,4.146678428,merkle,4,0.4,sweep_merkle_n100000_sim40_t4
sweep_merkle_n100000_sim40_t5,1,3.866478138,merkle,5,0.4,sweep_merkle_n100000_sim40_t5
sweep_merkle_n100000_sim40_t5,1,4.167582038,merkle,5,0.4,sweep_merkle_n100000_sim40_t5
sweep_merkle_n100000_sim40_t6,1,3.791772444,merkle,6,0.4,sweep_merkle_n100000_sim40_t6
sweep_merkle_n100000_sim40_t6,1,4.112440276,merkle,6,0.4,sweep_merkle_n100000_sim40_t6
sweep_merkle_n100000_sim40_t7,1,3.832272382,merkle,7,0.4,sweep_merkle_n100000_sim40_t7
sweep_merkle_n100000_sim40_t7,1,4.205059357,merkle,7,0.4,sweep_merkle_n100000_sim40_t7
sweep_merkle_n100000_sim40_t8,1,3.907433178,merkle,8,0.4,sweep_merkle_n100000_sim40_t8
sweep_merkle_n100000_sim40_t8,1,4.208118224,merkle,8,0.4,sweep_merkle_n100000_sim40_t8
sweep_merkle_n100000_sim40_t9,1,3.872457665,merkle,9,0.4,sweep_merkle_n100000_sim40_t9
sweep_merkle_n100000_sim40_t9,1,4.18655028,merkle,9,0.4,sweep_merkle_n100000_sim40_t9
sweep_merkle_n100000_sim40_t10,1,3.858351206,merkle,10,0.4,sweep_merkle_n100000_sim40_t10
sweep_merkle_n100000_sim40_t10,1,4.130965857,merkle,10,0.4,sweep_merkle_n100000_sim40_t10
sweep_merkle_n100000_sim40_t11,1,3.890808776,merkle,11,0.4,sweep_merkle_n100000_sim40_t11
sweep_merkle_n100000_sim40_t11,1,4.173682664,merkle,11,0.4,sweep_merkle_n100000_sim40_t11
sweep_merkle_n100000_sim40_t12,1,3.856167919,merkle,12,0.4,sweep_merkle_n100000_sim40_t12
sweep_merkle_n100000_sim40_t12,1,4.156145626,merkle,12,0.4,sweep_merkle_n100000_sim40_t12
sweep_merkle_n100000_sim40_t13,1,3.842382288,merkle,13,0.4,sweep_merkle_n100000_sim40_t13
sweep_merkle_n100000_sim40_t13,1,3.880284073,merkle,13,0.4,sweep_merkle_n100000_sim40_t13
sweep_merkle_n100000_sim40_t14,1,3.863887082,merkle,14,0.4,sweep_merkle_n100000_sim40_t14
sweep_merkle_n100000_sim40_t14,1,4.132431253,merkle,14,0.4,sweep_merkle_n100000_sim40_t14
sweep_merkle_n100000_sim40_t15,1,3.817330149,merkle,15,0.4,sweep_merkle_n100000_sim40_t15
sweep_merkle_n100000_sim40_t15,1,4.09350422,merkle,15,0.4,sweep_merkle_n100000_sim40_t15
sweep_merkle_n100000_sim40_t16,1,3.875956296,merkle,16,0.4,sweep_merkle_n100000_sim40_t16
sweep_merkle_n100000_sim40_t16,1,3.912715168,merkle,16,0.4,sweep_merkle_n100000_sim40_t16
sweep_merkle_n100000_sim40_t17,1,3.871795414,merkle,17,0.4,sweep_merkle_n100000_sim40_t17
sweep_merkle_n100000_sim40_t17,1,4.141462734,merkle,17,0.4,sweep_merkle_n100000_sim40_t17
sweep_merkle_n100000_sim40_t18,1,3.885670127,merkle,18,0.4,sweep_merkle_n100000_sim40_t18
sweep_merkle_n100000_sim40_t18,1,4.22817642,merkle,18,0.4,sweep_merkle_n100000_sim40_t18
sweep_merkle_n100000_sim40_t19,1,3.855087669,merkle,19,0.4,sweep_merkle_n100000_sim40_t19
sweep_merkle_n100000_sim40_t19,1,4.181435871,merkle,19,0.4,sweep_merkle_n100000_sim40_t19
sweep_merkle_n100000_sim40_t20,1,3.853532106,merkle,20,0.4,sweep_merkle_n100000_sim40_t20
sweep_merkle_n100000_sim40_t20,1,4.112410781,merkle,20,0.4,sweep_merkle_n100000_sim40_t20
sweep_merkle_n100000_sim40_t21,1,3.833525613,merkle,21,0.4,sweep_merkle_n100000_sim40_t21
sweep_merkle_n100000_sim40_t21,1,4.198376666,merkle,21,0.4,sweep_merkle_n100000_sim40_t21
sweep_merkle_n100000_sim40_t22,1,3.891990765,merkle,22,0.4,sweep_merkle_n100000_sim40_t22
sweep_merkle_n100000_sim40_t22,1,4.208201228,merkle,22,0.4,sweep_merkle_n100000_sim40_t22
sweep_merkle_n100000_sim40_t23,1,3.985389367,merkle,23,0.4,sweep_merkle_n100000_sim40_t23
sweep_merkle_n100000_sim40_t23,1,4.26991907,merkle,23,0.4,sweep_merkle_n100000_sim40_t23
sweep_merkle_n100000_sim40_t24,1,3.893253167,merkle,24,0.4,sweep_merkle_n100000_sim40_t24
sweep_merkle_n100000_sim40_t24,1,3.900494148,merkle,24,0.4,sweep_merkle_n100000_sim40_t24
sweep_merkle_n100000_sim40_t25,1,3.823665151,merkle,25,0.4,sweep_merkle_n100000_sim40_t25
sweep_merkle_n100000_sim40_t25,1,4.184474064,merkle,25,0.4,sweep_merkle_n100000_sim40_t25
sweep_merkle_n100000_sim40_t26,1,3.907022744,merkle,26,0.4,sweep_merkle_n100000_sim40_t26
sweep_merkle_n100000_sim40_t26,1,4.26624501,merkle,26,0.4,sweep_merkle_n100000_sim40_t26
sweep_merkle_n100000_sim40_t27,1,3.863423268,merkle,27,0.4,sweep_merkle_n100000_sim40_t27
sweep_merkle_n100000_sim40_t27,1,4.149856228,merkle,27,0.4,sweep_merkle_n100000_sim40_t27
sweep_merkle_n100000_sim40_t28,1,3.861133313,merkle,28,0.4,sweep_merkle_n100000_sim40_t28
sweep_merkle_n100000_sim40_t28,1,4.14974872,merkle,28,0.4,sweep_merkle_n100000_sim40_t28
sweep_merkle_n100000_sim40_t29,1,3.840526818,merkle,29,0.4,sweep_merkle_n100000_sim40_t29
sweep_merkle_n100000_sim40_t29,1,4.183400684,merkle,29,0.4,sweep_merkle_n100000_sim40_t29
sweep_merkle_n100000_sim40_t30,1,3.839414481,merkle,30,0.4,sweep_merkle_n100000_sim40_t30
sweep_merkle_n100000_sim40_t30,1,4.098387461,merkle,30,0.4,sweep_merkle_n100000_sim40_t30
sweep_rbf_riblt_n100000_sim40_t1,1,2.010683617,rbf_riblt,1,0.4,sweep_rbf_riblt_n100000_sim40_t1
sweep_rbf_riblt_n100000_sim40_t1,1,2.233372703,rbf_riblt,1,0.4,sweep_rbf_riblt_n100000_sim40_t1
sweep_rbf_riblt_n100000_sim40_t2,1,2.120209054,rbf_riblt,2,0.4,sweep_rbf_riblt_n100000_sim40_t2
sweep_rbf_riblt_n100000_sim40_t2,1,2.335096103,rbf_riblt,2,0.4,sweep_rbf_riblt_n100000_sim40_t2
sweep_rbf_riblt_n100000_sim40_t3,1,2.063390702,rbf_riblt,3,0.4,sweep_rbf_riblt_n100000_sim40_t3
sweep_rbf_riblt_n100000_sim40_t3,1,2.308115569,rbf_riblt,3,0.4,sweep_rbf_riblt_n100000_sim40_t3
sweep_rbf_riblt_n100000_sim40_t4,1,2.118620983,rbf_riblt,4,0.4,sweep_rbf_riblt_n100000_sim40_t4
sweep_rbf_riblt_n100000_sim40_t4,1,2.557167748,rbf_riblt,4,0.4,sweep_rbf_riblt_n100000_sim40_t4
sweep_rbf_riblt_n100000_sim40_t5,1,2.155275317,rbf_riblt,5,0.4,sweep_rbf_riblt_n100000_sim40_t5
sweep_rbf_riblt_n100000_sim40_t5,1,2.443673261,rbf_riblt,5,0.4,sweep_rbf_riblt_n100000_sim40_t5
sweep_rbf_riblt_n100000_sim40_t6,1,2.163514707,rbf_riblt,6,0.4,sweep_rbf_riblt_n100000_sim40_t6
