run_dir,iteration,bloom_slices,protocol,trial,similarity,run_id
sweep_rbf_riblt_n100000_sim20_t20,1,4,rbf_riblt,20,0.2,sweep_rbf_riblt_n100000_sim20_t20
sweep_rbf_riblt_n100000_sim20_t20,1,6,rbf_riblt,20,0.2,sweep_rbf_riblt_n100000_sim20_t20
sweep_rbf_riblt_n100000_sim20_t21,1,4,rbf_riblt,21,0.2,sweep_rbf_riblt_n100000_sim20_t21
sweep_rbf_riblt_n100000_sim20_t21,1,6,rbf_riblt,21,0.2,sweep_rbf_riblt_n100000_sim20_t21
sweep_rbf_riblt_n100000_sim20_t22,1,4,rbf_riblt,22,0.2,sweep_rbf_riblt_n100000_sim20_t22
sweep_rbf_riblt_n100000_sim20_t22,1,6,rbf_riblt,22,0.2,sweep_rbf_riblt_n100000_sim20_t22
sweep_rbf_riblt_n100000_sim20_t23,1,4,rbf_riblt,23,0.2,sweep_rbf_riblt_n100000_sim20_t23
sweep_rbf_riblt_n100000_sim20_t23,1,6,rbf_riblt,23,0.2,sweep_rbf_riblt_n100000_sim20_t23
sweep_rbf_riblt_n100000_sim20_t24,1,6,rbf_riblt,24,0.2,sweep_rbf_riblt_n100000_sim20_t24
sweep_rbf_riblt_n100000_sim20_t24,1,4,rbf_riblt,24,0.2,sweep_rbf_riblt_n100000_sim20_t24
sweep_rbf_riblt_n100000_sim20_t25,1,4,rbf_riblt,25,0.2,sweep_rbf_riblt_n100000_sim20_t25
sweep_rbf_riblt_n100000_sim20_t25,1,6,rbf_riblt,25,0.2,sweep_rbf_riblt_n100000_sim20_t25
sweep_rbf_riblt_n100000_sim20_t26,1,4,rbf_riblt,26,0.2,sweep_rbf_riblt_n100000_sim20_t26
sweep_rbf_riblt_n100000_sim20_t26,1,6,rbf_riblt,26,0.2,sweep_rbf_riblt_n100000_sim20_t26
sweep_rbf_riblt_n100000_sim20_t27,1,4,rbf_riblt,27,0.2,sweep_rbf_riblt_n100000_sim20_t27
sweep_rbf_riblt_n100000_sim20_t27,1,6,rbf_riblt,27,0.2,sweep_rbf_riblt_n100000_sim20_t27
sweep_rbf_riblt_n100000_sim20_t28,1,4,rbf_riblt,28,0.2,sweep_rbf_riblt_n100000_sim20_t28
sweep_rbf_riblt_n100000_sim20_t28,1,6,rbf_riblt,28,0.2,sweep_rbf_riblt_n100000_sim20_t28
sweep_rbf_riblt_n100000_sim20_t29,1,4,rbf_riblt,29,0.2,sweep_rbf_riblt_n100000_sim20_t29
sweep_rbf_riblt_n100000_sim20_t29,1,6,rbf_riblt,29,0.2,sweep_rbf_riblt_n100000_sim20_t29
sweep_rbf_riblt_n100000_sim20_t30,1,4,rbf_riblt,30,0.2,sweep_rbf_riblt_n100000_sim20_t30
sweep_rbf_riblt_n100000_sim20_t30,1,6,rbf_riblt,30,0.2,sweep_rbf_riblt_n100000_sim20_t30
sweep_rbf_riblt_n100000_sim30_t1,1,4,rbf_riblt,1,0.3,sweep_rbf_riblt_n100000_sim30_t1
sweep_rbf_riblt_n100000_sim30_t1,1,5,rbf_riblt,1,0.3,sweep_rbf_riblt_n100000_sim30_t1
sweep_rbf_riblt_n100000_sim30_t2,1,4,rbf_riblt,2,0.3,sweep_rbf_riblt_n100000_sim30_t2
sweep_rbf_riblt_n100000_sim30_t2,1,5,rbf_riblt,2,0.3,sweep_rbf_riblt_n100000_sim30_t2
sweep_rbf_riblt_n100000_sim30_t3,1,4,rbf_riblt,3,0.3,sweep_rbf_riblt_n100000_sim30_t3
sweep_rbf_riblt_n100000_sim30_t3,1,5,rbf_riblt,3,0.3,sweep_rbf_riblt_n100000_sim30_t3
sweep_rbf_riblt_n100000_sim30_t4,1,4,rbf_riblt,4,0.3,sweep_rbf_riblt_n100000_sim30_t4
sweep_rbf_riblt_n100000_sim30_t4,1,5,rbf_riblt,4,0.3,sweep_rbf_riblt_n100000_sim30_t4
sweep_rbf_riblt_n100000_sim30_t5,1,4,rbf_riblt,5,0.3,sweep_rbf_riblt_n100000_sim30_t5
sweep_rbf_riblt_n100000_sim30_t5,1,5,rbf_riblt,5,0.3,sweep_rbf_riblt_n100000_sim30_t5
sweep_rbf_riblt_n100000_sim30_t6,1,4,rbf_riblt,6,0.3,sweep_rbf_riblt_n100000_sim30_t6
sweep_rbf_riblt_n100000_sim30_t6,1,5,rbf_riblt,6,0.3,sweep_rbf_riblt_n100000_sim30_t6
sweep_rbf_riblt_n100000_sim30_t7,1,4,rbf_riblt,7,0.3,sweep_rbf_riblt_n100000_sim30_t7
sweep_rbf_riblt_n100000_sim30_t7,1,5,rbf_riblt,7,0.3,sweep_rbf_riblt_n100000_sim30_t7
sweep_rbf_riblt_n100000_sim30_t8,1,4,rbf_riblt,8,0.3,sweep_rbf_riblt_n100000_sim30_t8
sweep_rbf_riblt_n100000_sim30_t8,1,5,rbf_riblt,8,0.3,sweep_rbf_riblt_n100000_sim30_t8
sweep_rbf_riblt_n100000_sim30_t9,1,4,rbf_riblt,9,0.3,sweep_rbf_riblt_n100000_sim30_t9
sweep_rbf_riblt_n100000_sim30_t9,1,5,rbf_riblt,9,0.3,sweep_rbf_riblt_n100000_sim30_t9
sweep_rbf_riblt_n100000_sim30_t10,1,4,rbf_riblt,10,0.3,sweep_rbf_riblt_n100000_sim30_t10
sweep_rbf_riblt_n100000_sim30_t10,1,5,rbf_riblt,10,0.3,sweep_rbf_riblt_n100000_sim30_t10
sweep_rbf_riblt_n100000_sim30_t11,1,4,rbf_riblt,11,0.3,sweep_rbf_riblt_n100000_sim30_t11
sweep_rbf_riblt_n100000_sim30_t11,1,5,rbf_riblt,11,0.3,sweep_rbf_riblt_n100000_sim30_t11
sweep_rbf_riblt_n100000_sim30_t12,1,4,rbf_riblt,12,0.3,sweep_rbf_riblt_n100000_sim30_t12
sweep_rbf_riblt_n100000_sim30_t12,1,5,rbf_riblt,12,0.3,sweep_rbf_riblt_n100000_sim30_t12
sweep_rbf_riblt_n100000_sim30_t13,1,4,rbf_riblt,13,0.3,sweep_rbf_riblt_n100000_sim30_t13
sweep_rbf_riblt_n100000_sim30_t13,1,5,rbf_riblt,13,0.3,sweep_rbf_riblt_n100000_sim30_t13
sweep_rbf_riblt_n100000_sim30_t14,1,4,rbf_riblt,14,0.3,sweep_rbf_riblt_n100000_sim30_t14
sweep_rbf_riblt_n100000_sim30_t14,1,5,rbf_riblt,14,0.3,sweep_rbf_riblt_n100000_sim30_t14
sweep_rbf_riblt_n100000_sim30_t15,1,4,rbf_riblt,15,0.3,sweep_rbf_riblt_n100000_sim30_t15
sweep_rbf_riblt_n100000_sim30_t15,1,5,rbf_riblt,15,0.3,sweep_rbf_riblt_n100000_sim30_t15
sweep_rbf_riblt_n100000_sim30_t16,1,4,rbf_riblt,16,0.3,sweep_rbf_riblt_n100000_sim30_t16
sweep_rbf_riblt_n100000_sim30_t16,1,5,rbf_riblt,16,0.3,sweep_rbf_riblt_n100000_sim30_t16
sweep_rbf_riblt_n100000_sim30_t17,1,5,rbf_riblt,17,0.3,sweep_rbf_riblt_n100000_sim30_t17
sweep_rbf_riblt_n100000_sim30_t17,1,4,rbf_riblt,17,0.3,sweep_rbf_riblt_n100000_sim30_t17
sweep_rbf_riblt_n100000_sim30_t18,1,4,rbf_riblt,18,0.3,sweep_rbf_riblt_n100000_sim30_t18
sweep_rbf_riblt_n100000_sim30_t18,1,5,rbf_riblt,18,0.3,sweep_rbf_riblt_n100000_sim30_t18
sweep_rbf_riblt_n100000_sim30_t19,1,4,rbf_riblt,19,0.3,sweep_rbf_riblt_n100000_sim30_t19
sweep_rbf_riblt_n100000_sim30_t19,1,5,rbf_riblt,19,0.3,sweep_rbf_riblt_n100000_sim30_t19
sweep_rbf_riblt_n100000_sim30_t20,1,4,rbf_riblt,20,0.3,sweep_rbf_riblt_n100000_sim30_t20
sweep_rbf_riblt_n100000_sim30_t20,1,5,rbf_riblt,20,0.3,sweep_rbf_riblt_n100000_sim30_t20
sweep_rbf_riblt_n100000_sim30_t21,1,4,rbf_riblt,21,0.3,sweep_rbf_riblt_n100000_sim30_t21
sweep_rbf_riblt_n100000_sim30_t21,1,5,rbf_riblt,21,0.3,sweep_rbf_riblt_n100000_sim30_t21
sweep_rbf_riblt_n100000_sim30_t22,1,4,rbf_riblt,22,0.3,sweep_rbf_riblt_n100000_sim30_t22
sweep_rbf_riblt_n100000_sim30_t22,1,5,rbf_riblt,22,0.3,sweep_rbf_riblt_n100000_sim30_t22
sweep_rbf_riblt_n100000_sim30_t23,1,4,rbf_riblt,23,0.3,sweep_rbf_riblt_n100000_sim30_t23
sweep_rbf_riblt_n100000_sim30_t23,1,5,rbf_riblt,23,0.3,sweep_rbf_riblt_n100000_sim30_t23
sweep_rbf_riblt_n100000_sim30_t24,1,4,rbf_riblt,24,0.3,sweep_rbf_riblt_n100000_sim30_t24
sweep_rbf_riblt_n100000_sim30_t24,1,5,rbf_riblt,24,0.3,sweep_rbf_riblt_n100000_sim30_t24
sweep_rbf_riblt_n100000_sim30_t25,1,4,rbf_riblt,25,0.3,sweep_rbf_riblt_n100000_sim30_t25
sweep_rbf_riblt_n100000_sim30_t25,1,5,rbf_riblt,25,0.3,sweep_rbf_riblt_n100000_sim30_t25
sweep_rbf_riblt_n100000_sim30_t26,1,4,rbf_riblt,26,0.3,sweep_rbf_riblt_n100000_sim30_t26
sweep_rbf_riblt_n100000_sim30_t26,1,5,rbf_riblt,26,0.3,sweep_rbf_riblt_n100000_sim30_t26
sweep_rbf_riblt_n100000_sim30_t27,1,4,rbf_riblt,27,0.3,sweep_rbf_riblt_n100000_sim30_t27
sweep_rbf_riblt_n100000_sim30_t27,1,5,rbf_riblt,27,0.3,sweep_rbf_riblt_n100000_sim30_t27
sweep_rbf_riblt_n100000_sim30_t28,1,4,rbf_riblt,28,0.3,sweep_rbf_riblt_n100000_sim30_t28
sweep_rbf_riblt_n100000_sim30_t28,1,5,rbf_riblt,28,0.3,sweep_rbf_riblt_n100000_sim30_t28
sweep_rbf_riblt_n100000_sim30_t29,1,4,rbf_riblt,29,0.3,sweep_rbf_riblt_n100000_sim30_t29
sweep_rbf_riblt_n100000_sim30_t29,1,5,rbf_riblt,29,0.3,sweep_rbf_riblt_n100000_sim30_t29
sweep_rbf_riblt_n100000_sim30_t30,1,4,rbf_riblt,30,0.3,sweep_rbf_riblt_n100000_sim30_t30
sweep_rbf_riblt_n100000_sim30_t30,1,5,rbf_riblt,30,0.3,sweep_rbf_riblt_n100000_sim30_t30
sweep_rbf_riblt_n100000_sim40_t1,1,4,rbf_riblt,1,0.4,sweep_rbf_riblt_n100000_sim40_t1
sweep_rbf_riblt_n100000_sim40_t1,1,5,rbf_riblt,1,0.4,sweep_rbf_riblt_n100000_sim40_t1
sweep_rbf_riblt_n100000_sim40_t2,1,4,rbf_riblt,2,0.4,sweep_rbf_riblt_n100000_sim40_t2
sweep_rbf_riblt_n100000_sim40_t2,1,4,rbf_riblt,2,0.4,sweep_rbf_riblt_n100000_sim40_t2
sweep_rbf_riblt_n100000_sim40_t3,1,4,rbf_riblt,3,0.4,sweep_rbf_riblt_n100000_sim40_t3
sweep_rbf_riblt_n100000_sim40_t3,1,4,rbf_riblt,3,0.4,sweep_rbf_riblt_n100000_sim40_t3
sweep_rbf_riblt_n100000_sim40_t4,1,4,rbf_riblt,4,0.4,sweep_rbf_riblt_n100000_sim40_t4
sweep_rbf_riblt_n100000_sim40_t4,1,4,rbf_riblt,4,0.4,sweep_rbf_riblt_n100000_sim40_t4
sweep_rbf_riblt_n100000_sim40_t5,1,4,rbf_riblt,5,0.4,sweep_rbf_riblt_n100000_sim40_t5
sweep_rbf_riblt_n100000_sim40_t5,1,4,rbf_riblt,5,0.4,sweep_rbf_riblt_n100000_sim40_t5
sweep_rbf_riblt_n100000_sim40_t6,1,4,rbf_riblt,6,0.4,sweep_rbf_riblt_n100000_sim40_t6
sweep_rbf_riblt_n100000_sim40_t6,1,4,rbf_riblt,6,0.4,sweep_rbf_riblt_n100000_sim40_t6
sweep_rbf_riblt_n100000_sim40_t7,1,4,rbf_riblt,7,0.4,sweep_rbf_riblt_n100000_sim40_t7
sweep_rbf_riblt_n100000_sim40_t7,1,4,rbf_riblt,7,0.4,sweep_rbf_riblt_n100000_sim40_t7
sweep_rbf_riblt_n100000_sim40_t8,1,4,rbf_riblt,8,0.4,sweep_rbf_riblt_n100000_sim40_t8
sweep_rbf_riblt_n100000_sim40_t8,1,5,rbf_riblt,8,0.4,sweep_rbf_riblt_n100000_sim40_t8
sweep_rbf_riblt_n100000_sim40_t9,1,4,rbf_riblt,9,0.4,sweep_rbf_riblt_n100000_sim40_t9
sweep_rbf_riblt_n100000_sim40_t9,1,5,rbf_riblt,9,0.4,sweep_rbf_riblt_n100000_sim40_t9
sweep_rbf_riblt_n100000_sim40_t10,1,4,rbf_riblt,10,0.4,sweep_rbf_riblt_n100000_sim40_t10
sweep_rbf_riblt_n100000_sim40_t10,1,4,rbf_riblt,10,0.4,sweep_rbf_riblt_n100000_sim40_t10
sweep_rbf_riblt_n100000_sim40_t11,1,4,rbf_riblt,11,0.4,sweep_rbf_riblt_n100000_sim40_t11
sweep_rbf_riblt_n100000_sim40_t11,1,4,rbf_riblt,11,0.4,sweep_rbf_riblt_n100000_sim40_t11
sweep_rbf_riblt_n100000_sim40_t12,1,4,rbf_riblt,12,0.4,sweep_rbf_riblt_n100000_sim40_t12
sweep_rbf_riblt_n100000_sim40_t12,1,4,rbf_riblt,12,0.4,sweep_rbf_riblt_n100000_sim40_t12
sweep_rbf_riblt_n100000_sim40_t13,1,4,rbf_riblt,13,0.4,sweep_rbf_riblt_n100000_sim40_t13
sweep_rbf_riblt_n100000_sim40_t13,1,5,rbf_riblt,13,0.4,sweep_rbf_riblt_n100000_sim40_t13
sweep_rbf_riblt_n100000_sim40_t14,1,4,rbf_riblt,14,0.4,sweep_rbf_riblt_n100000_sim40_t14
sweep_rbf_riblt_n100000_sim40_t14,1,4,rbf_riblt,14,0.4,sweep_rbf_riblt_n100000_sim40_t14
sweep_rbf_riblt_n100000_sim40_t15,1,4,rbf_riblt,15,0.4,sweep_rbf_riblt_n100000_sim40_t15
sweep_rbf_riblt_n100000_sim40_t15,1,5,rbf_riblt,15,0.4,sweep_rbf_riblt_n100000_sim40_t15
sweep_rbf_riblt_n100000_sim40_t16,1,4,rbf_riblt,16,0.4,sweep_rbf_riblt_n100000_sim40_t16
sweep_rbf_riblt_n100000_sim40_t16,1,5,rbf_riblt,16,0.4,sweep_rbf_riblt_n100000_sim40_t16
sweep_rbf_riblt_n100000_sim40_t17,1,4,rbf_riblt,17,0.4,sweep_rbf_riblt_n100000_sim40_t17
sweep_rbf_riblt_n100000_sim40_t17,1,5,rbf_riblt,17,0.4,sweep_rbf_riblt_n100000_sim40_t17
sweep_rbf_riblt_n100000_sim40_t18,1,4,rbf_riblt,18,0.4,sweep_rbf_riblt_n100000_sim40_t18
sweep_rbf_riblt_n100000_sim40_t18,1,5,rbf_riblt,18,0.4,sweep_rbf_riblt_n100000_sim40_t18
sweep_rbf_riblt_n100000_sim40_t19,1,4,rbf_riblt,19,0.4,sweep_rbf_riblt_n100000_sim40_t19
sweep_rbf_riblt_n100000_sim40_t19,1,4,rbf_riblt,19,0.4,sweep_rbf_riblt_n100000_sim40_t19
sweep_rbf_riblt_n100000_sim40_t20,1,4,rbf_riblt,20,0.4,sweep_rbf_riblt_n100000_sim40_t20
sweep_rbf_riblt_n100000_sim40_t20,1,4,rbf_riblt,20,0.4,sweep_rbf_riblt_n100000_sim40_t20
sweep_rbf_riblt_n100000_sim40_t21,1,4,rbf_riblt,21,0.4,sweep_rbf_riblt_n100000_sim40_t21
sweep_rbf_riblt_n100000_sim40_t21,1,5,rbf_riblt,21,0.4,sweep_rbf_riblt_n100000_sim40_t21
sweep_rbf_riblt_n100000_sim40_t22,1,4,rbf_riblt,22,0.4,sweep_rbf_riblt_n100000_sim40_t22
sweep_rbf_riblt_n100000_sim40_t22,1,4,rbf_riblt,22,0.4,sweep_rbf_riblt_n100000_sim40_t22
sweep_rbf_riblt_n100000_sim40_t23,1,4,rbf_riblt,23,0.4,sweep_rbf_riblt_n100000_sim40_t23
sweep_rbf_riblt_n100000_sim40_t23,1,5,rbf_riblt,23,0.4,sweep_rbf_riblt_n100000_sim40_t23
sweep_rbf_riblt_n100000_sim40_t24,1,4,rbf_riblt,24,0.4,sweep_rbf_riblt_n100000_sim40_t24
sweep_rbf_riblt_n100000_sim40_t24,1,5,rbf_riblt,24,0.4,sweep_rbf_riblt_n100000_sim40_t24
sweep_rbf_riblt_n100000_sim40_t25,1,4,rbf_riblt,25,0.4,sweep_rbf_riblt_n100000_sim40_t25
sweep_rbf_riblt_n100000_sim40_t25,1,4,rbf_riblt,25,0.4,sweep_rbf_riblt_n100000_sim40_t25
sweep_rbf_riblt_n100000_sim40_t26,1,4,rbf_riblt,26,0.4,sweep_rbf_riblt_n100000_sim40_t26
sweep_rbf_riblt_n100000_sim40_t26,1,4,rbf_riblt,26,0.4,sweep_rbf_riblt_n100000_sim40_t26
sweep_rbf_riblt_n100000_sim40_t27,1,4,rbf_riblt,27,0.4,sweep_rbf_riblt_n100000_sim40_t27
sweep_rbf_riblt_n100000_sim40_t27,1,5,rbf_riblt,27,0.4,sweep_rbf_riblt_n100000_sim40_t27
sweep_rbf_riblt_n100000_sim40_t28,1,4,rbf_riblt,28,0.4,sweep_rbf_riblt_n100000_sim40_t28
sweep_rbf_riblt_n100000_sim40_t28,1,5,rbf_riblt,28,0.4,sweep_rbf_riblt_n100000_sim40_t28
sweep_rbf_riblt_n100000_sim40_t29,1,4,rbf_riblt,29,0.4,sweep_rbf_riblt_n100000_sim40_t29
sweep_rbf_riblt_n100000_sim40_t29,1,4,rbf_riblt,29,0.4,sweep_rbf_riblt_n100000_sim40_t29
sweep_rbf_riblt_n100000_sim40_t30,1,4,rbf_riblt,30,0.4,sweep_rbf_riblt_n100000_sim40_t30
sweep_rbf_riblt_n100000_sim40_t30,1,5,rbf_riblt,30,0.4,sweep_rbf_riblt_n100000_sim40_t30
sweep_rbf_riblt_n100000_sim50_t1,1,3,rbf_riblt,1,0.5,sweep_rbf_riblt_n100000_sim50_t1
sweep_rbf_riblt_n100000_sim50_t1,1,4,rbf_riblt,1,0.5,sweep_rbf_riblt_n100000_sim50_t1
sweep_rbf_riblt_n100000_sim50_t2,1,3,rbf_riblt,2,0.5,sweep_rbf_riblt_n100000_sim50_t2
sweep_rbf_riblt_n100000_sim50_t2,1,4,rbf_riblt,2,0.5,sweep_rbf_riblt_n100000_sim50_t2
sweep_rbf_riblt_n100000_sim50_t3,1,3,rbf_riblt,3,0.5,sweep_rbf_riblt_n100000_sim50_t3
sweep_rbf_riblt_n100000_sim50_t3,1,4,rbf_riblt,3,0.5,sweep_rbf_riblt_n100000_sim50_t3
sweep_rbf_riblt_n100000_sim50_t4,1,3,rbf_riblt,4,0.5,sweep_rbf_riblt_n100000_sim50_t4
sweep_rbf_riblt_n100000_sim50_t4,1,4,rbf_riblt,4,0.5,sweep_rbf_riblt_n100000_sim50_t4
sweep_rbf_riblt_n100000_sim50_t5,1,3,rbf_riblt,5,0.5,sweep_rbf_riblt_n100000_sim50_t5
sweep_rbf_riblt_n100000_sim50_t5,1,4,rbf_riblt,5,0.5,sweep_rbf_riblt_n100000_sim50_t5
sweep_rbf_riblt_n100000_sim50_t6,1,3,rbf_riblt,6,0.5,sweep_rbf_riblt_n100000_sim50_t6
sweep_rbf_riblt_n100000_sim50_t6,1,4,rbf_riblt,6,0.5,sweep_rbf_riblt_n100000_sim50_t6
sweep_rbf_riblt_n100000_sim50_t7,1,3,rbf_riblt,7,0.5,sweep_rbf_riblt_n100000_sim50_t7
sweep_rbf_riblt_n100000_sim50_t7,1,4,rbf_riblt,7,0.5,sweep_rbf_riblt_n100000_sim50_t7
sweep_rbf_riblt_n100000_sim50_t8,1,3,rbf_riblt,8,0.5,sweep_rbf_riblt_n100000_sim50_t8
sweep_rbf_riblt_n100000_sim50_t8,1,4,rbf_riblt,8,0.5,sweep_rbf_riblt_n100000_sim50_t8
sweep_rbf_riblt_n100000_sim50_t9,1,3,rbf_riblt,9,0.5,sweep_rbf_riblt_n100000_sim50_t9
sweep_rbf_riblt_n100000_sim50_t9,1,4,rbf_riblt,9,0.5,sweep_rbf_riblt_n100000_sim50_t9
sweep_rbf_riblt_n100000_sim50_t10,1,3,rbf_riblt,10,0.5,sweep_rbf_riblt_n100000_sim50_t10
sweep_rbf_riblt_n100000_sim50_t10,1,4,rbf_riblt,10,0.5,sweep_rbf_riblt_n100000_sim50_t10
sweep_rbf_riblt_n100000_sim50_t11,1,3,rbf_riblt,11,0.5,sweep_rbf_riblt_n100000_sim50_t11
sweep_rbf_riblt_n100000_sim50_t11,1,4,rbf_riblt,11,0.5,sweep_rbf_riblt_n100000_sim50_t11
sweep_rbf_riblt_n100000_sim50_t12,1,3,rbf_riblt,12,0.5,sweep_rbf_riblt_n100000_sim50_t12
sweep_rbf_riblt_n100000_sim50_t12,1,4,rbf_riblt,12,0.5,sweep_rbf_riblt_n100000_sim50_t12
sweep_rbf_riblt_n100000_sim50_t13,1,3,rbf_riblt,13,0.5,sweep_rbf_riblt_n100000_sim50_t13
sweep_rbf_riblt_n100000_sim50_t13,1,4,rbf_riblt,13,0.5,sweep_rbf_riblt_n100000_sim50_t13
sweep_rbf_riblt_n100000_sim50_t14,1,3,rbf_riblt,14,0.5,sweep_rbf_riblt_n100000_sim50_t14
sweep_rbf_riblt_n100000_sim50_t14,1,4,rbf_riblt,14,0.5,sweep_rbf_riblt_n100000_sim50_t14
sweep_rbf_riblt_n100000_sim50_t15,1,3,rbf_riblt,15,0.5,sweep_rbf_riblt_n100000_sim50_t15
sweep_rbf_riblt_n100000_sim50_t15,1,4,rbf_riblt,15,0.5,sweep_rbf_riblt_n100000_sim50_t15
sweep_rbf_riblt_n100000_sim50_t16,1,3,rbf_riblt,16,0.5,sweep_rbf_riblt_n100000_sim50_t16
sweep_rbf_riblt_n100000_sim50_t16,1,4,rbf_riblt,16,0.5,sweep_rbf_riblt_n100000_sim50_t16
sweep_rbf_riblt_n100000_sim50_t17,1,4,rbf_riblt,17,0.5,sweep_rbf_riblt_n100000_sim50_t17
sweep_rbf_riblt_n100000_sim50_t17,1,3,rbf_riblt,17,0.5,sweep_rbf_riblt_n100000_sim50_t17
sweep_rbf_riblt_n100000_sim50_t18,1,3,rbf_riblt,18,0.5,sweep_rbf_riblt_n100000_sim50_t18
sweep_rbf_riblt_n100000_sim50_t18,1,4,rbf_riblt,18,0.5,sweep_rbf_riblt_n100000_sim50_t18
sweep_rbf_riblt_n100000_sim50_t19,1,3,rbf_riblt,19,0.5,sweep_rbf_riblt_n100000_sim50_t19
sweep_rbf_riblt_n100000_sim50_t19,1,4,rbf_riblt,19,0.5,sweep_rbf_riblt_n100000_sim50_t19
sweep_rbf_riblt_n100000_sim50_t20,1,3,rbf_riblt,20,0.5,sweep_rbf_riblt_n100000_sim50_t20
sweep_rbf_riblt_n100000_sim50_t20,1,4,rbf_riblt,20,0.5,sweep_rbf_riblt_n100000_sim50_t20
sweep_rbf_riblt_n100000_sim50_t21,1,3,rbf_riblt,21,0.5,sweep_rbf_riblt_n100000_sim50_t21
sweep_rbf_riblt_n100000_sim50_t21,1,4,rbf_riblt,21,0.5,sweep_rbf_riblt_n100000_sim50_t21
sweep_rbf_riblt_n100000_sim50_t22,1,3,rbf_riblt,22,0.5,sweep_rbf_riblt_n100000_sim50_t22
sweep_rbf_riblt_n100000_sim50_t22,1,4,rbf_riblt,22,0.5,sweep_rbf_riblt_n100000_sim50_t22
sweep_rbf_riblt_n100000_sim50_t23,1,3,rbf_riblt,23,0.5,sweep_rbf_riblt_n100000_sim50_t23
sweep_rbf_riblt_n100000_sim50_t23,1,4,rbf_riblt,23,0.5,sweep_rbf_riblt_n100000_sim50_t23
sweep_rbf_riblt_n100000_sim50_t24,1,3,rbf_riblt,24,0.5,sweep_rbf_riblt_n100000_sim50_t24
sweep_rbf_riblt_n100000_sim50_t24,1,4,rbf_riblt,24,0.5,sweep_rbf_riblt_n100000_sim50_t24
sweep_rbf_riblt_n100000_sim50_t25,1,3,rbf_riblt,25,0.5,sweep_rbf_riblt_n100000_sim50_t25
sweep_rbf_riblt_n100000_sim50_t25,1,4,rbf_riblt,25,0.5,sweep_rbf_riblt_n100000_sim50_t25
sweep_rbf_riblt_n100000_sim50_t26,1,3,rbf_riblt,26,0.5,sweep_rbf_riblt_n100000_sim50_t26
sweep_rbf_riblt_n100000_sim50_t26,1,4,rbf_riblt,26,0.5,sweep_rbf_riblt_n100000_sim50_t26
sweep_rbf_riblt_n100000_sim50_t27,1,3,rbf_riblt,27,0.5,sweep_rbf_riblt_n100000_sim50_t27
sweep_rbf_riblt_n100000_sim50_t27,1,4,rbf_riblt,27,0.5,sweep_rbf_riblt_n100000_sim50_t27
sweep_rbf_riblt_n100000_sim50_t28,1,3,rbf_riblt,28,0.5,sweep_rbf_riblt_n100000_sim50_t28
sweep_rbf_riblt_n100000_sim50_t28,1,4,rbf_riblt,28,0.5,sweep_rbf_riblt_n100000_sim50_t28
sweep_rbf_riblt_n100000_sim50_t29,1,3,rbf_riblt,29,0.5,sweep_rbf_riblt_n100000_sim50_t29
sweep_rbf_riblt_n100000_sim50_t29,1,4,rbf_riblt,29,0.5,sweep_rbf_riblt_n100000_sim50_t29
sweep_rbf_riblt_n100000_sim50_t30,1,3,rbf_riblt,30,0.5,sweep_rbf_riblt_n100000_sim50_t30
sweep_rbf_riblt_n100000_sim50_t30,1,4,rbf_riblt,30,0.5,sweep_rbf_riblt_n100000_sim50_t30
sweep_rbf_riblt_n100000_sim60_t1,1,3,rbf_riblt,1,0.6,sweep_rbf_riblt_n100000_sim60_t1
sweep_rbf_riblt_n100000_sim60_t1,1,3,rbf_riblt,1,0.6,sweep_rbf_riblt_n100000_sim60_t1
sweep_rbf_riblt_n100000_sim60_t2,1,3,rbf_riblt,2,0.6,sweep_rbf_riblt_n100000_sim60_t2
sweep_rbf_riblt_n100000_sim60_t2,1,3,rbf_riblt,2,0.6,sweep_rbf_riblt_n100000_sim60_t2
sweep_rbf_riblt_n100000_sim60_t3,1,3,rbf_riblt,3,0.6,sweep_rbf_riblt_n100000_sim60_t3
sweep_rbf_riblt_n100000_sim60_t3,1,3,rbf_riblt,3,0.6,sweep_rbf_riblt_n100000_sim60_t3
sweep_rbf_riblt_n100000_sim60_t4,1,3,rbf_riblt,4,0.6,sweep_rbf_riblt_n100000_sim60_t4
sweep_rbf_riblt_n100000_sim60_t4,1,3,rbf_riblt,4,0.6,sweep_rbf_riblt_n100000_sim60_t4
sweep_rbf_riblt_n100000_sim60_t5,1,3,rbf_riblt,5,0.6,sweep_rbf_riblt_n100000_sim60_t5
sweep_rbf_riblt_n100000_sim60_t5,1,3,rbf_riblt,5,0.6,sweep_rbf_riblt_n100000_sim60_t5
sweep_rbf_riblt_n100000_sim60_t6,1,3,rbf_riblt,6,0.6,sweep_rbf_riblt_n100000_sim60_t6
sweep_rbf_riblt_n100000_sim60_t6,1,3,rbf_riblt,6,0.6,sweep_rbf_riblt_n100000_sim60_t6
sweep_rbf_riblt_n100000_sim60_t7,1,3,rbf_riblt,7,0.6,sweep_rbf_riblt_n100000_sim60_t7
sweep_rbf_riblt_n100000_sim60_t7,1,3,rbf_riblt,7,0.6,sweep_rbf_riblt_n100000_sim60_t7
sweep_rbf_riblt_n100000_sim60_t8,1,3,rbf_riblt,8,0.6,sweep_rbf_riblt_n100000_sim60_t8
sweep_rbf_riblt_n100000_sim60_t8,1,3,rbf_riblt,8,0.6,sweep_rbf_riblt_n100000_sim60_t8
