run_id,protocol,trial,similarity,iteration,rss_memory_bytes,similarity_numeric,rss_memory_mb
sweep_merkle_n100000_sim75_t19,merkle,19,0.75,1,287264768,0.75,273.95703125
sweep_merkle_n100000_sim75_t2,merkle,2,0.75,1,267362304,0.75,254.9765625
sweep_merkle_n100000_sim75_t20,merkle,20,0.75,1,277671936,0.75,264.80859375
sweep_merkle_n100000_sim75_t21,merkle,21,0.75,1,311132160,0.75,296.71875
sweep_merkle_n100000_sim75_t22,merkle,22,0.75,1,258129920,0.75,246.171875
sweep_merkle_n100000_sim75_t23,merkle,23,0.75,1,278315008,0.75,265.421875
sweep_merkle_n100000_sim75_t24,merkle,24,0.75,1,276234240,0.75,263.4375
sweep_merkle_n100000_sim75_t25,merkle,25,0.75,1,287240192,0.75,273.93359375
sweep_merkle_n100000_sim75_t26,merkle,26,0.75,1,304963584,0.75,290.8359375
sweep_merkle_n100000_sim75_t27,merkle,27,0.75,1,304939008,0.75,290.8125
sweep_merkle_n100000_sim75_t28,merkle,28,0.75,1,301400064,0.75,287.4375
sweep_merkle_n100000_sim75_t29,merkle,29,0.75,1,277737472,0.75,264.87109375
sweep_merkle_n100000_sim75_t3,merkle,3,0.75,1,307245056,0.75,293.01171875
sweep_merkle_n100000_sim75_t30,merkle,30,0.75,1,283000832,0.75,269.890625
sweep_merkle_n100000_sim75_t4,merkle,4,0.75,1,311541760,0.75,297.109375
sweep_merkle_n100000_sim75_t5,merkle,5,0.75,1,312082432,0.75,297.625
sweep_merkle_n100000_sim75_t6,merkle,6,0.75,1,325115904,0.75,310.0546875
sweep_merkle_n100000_sim75_t7,merkle,7,0.75,1,328192000,0.75,312.98828125
sweep_merkle_n100000_sim75_t8,merkle,8,0.75,1,307363840,0.75,293.125
sweep_merkle_n100000_sim75_t9,merkle,9,0.75,1,269012992,0.75,256.55078125
sweep_merkle_n100000_sim80_t1,merkle,1,0.8,1,286773248,0.8,273.48828125
sweep_merkle_n100000_sim80_t10,merkle,10,0.8,1,307953664,0.8,293.6875
sweep_merkle_n100000_sim80_t11,merkle,11,0.8,1,293560320,0.8,279.9609375
sweep_merkle_n100000_sim80_t12,merkle,12,0.8,1,290648064,0.8,277.18359375
sweep_merkle_n100000_sim80_t13,merkle,13,0.8,1,315281408,0.8,300.67578125
sweep_merkle_n100000_sim80_t14,merkle,14,0.8,1,286019584,0.8,272.76953125
sweep_merkle_n100000_sim80_t15,merkle,15,0.8,1,257290240,0.8,245.37109375
sweep_merkle_n100000_sim80_t16,merkle,16,0.8,1,269312000,0.8,256.8359375
sweep_merkle_n100000_sim80_t17,merkle,17,0.8,1,263581696,0.8,251.37109375
sweep_merkle_n100000_sim80_t18,merkle,18,0.8,1,327327744,0.8,312.1640625
sweep_merkle_n100000_sim80_t19,merkle,19,0.8,1,290021376,0.8,276.5859375
sweep_merkle_n100000_sim80_t2,merkle,2,0.8,1,305831936,0.8,291.6640625
sweep_merkle_n100000_sim80_t20,merkle,20,0.8,1,315486208,0.8,300.87109375
sweep_merkle_n100000_sim80_t21,merkle,21,0.8,1,264744960,0.8,252.48046875
sweep_merkle_n100000_sim80_t22,merkle,22,0.8,1,262311936,0.8,250.16015625
sweep_merkle_n100000_sim80_t23,merkle,23,0.8,1,289091584,0.8,275.69921875
sweep_merkle_n100000_sim80_t24,merkle,24,0.8,1,298237952,0.8,284.421875
sweep_merkle_n100000_sim80_t25,merkle,25,0.8,1,282984448,0.8,269.875
sweep_merkle_n100000_sim80_t26,merkle,26,0.8,1,312279040,0.8,297.8125
sweep_merkle_n100000_sim80_t27,merkle,27,0.8,1,262316032,0.8,250.1640625
sweep_merkle_n100000_sim80_t28,merkle,28,0.8,1,279896064,0.8,266.9296875
sweep_merkle_n100000_sim80_t29,merkle,29,0.8,1,272633856,0.8,260.00390625
sweep_merkle_n100000_sim80_t3,merkle,3,0.8,1,249696256,0.8,238.12890625
sweep_merkle_n100000_sim80_t30,merkle,30,0.8,1,261914624,0.8,249.78125
sweep_merkle_n100000_sim80_t4,merkle,4,0.8,1,270454784,0.8,257.92578125
sweep_merkle_n100000_sim80_t5,merkle,5,0.8,1,297684992,0.8,283.89453125
sweep_merkle_n100000_sim80_t6,merkle,6,0.8,1,272572416,0.8,259.9453125
sweep_merkle_n100000_sim80_t7,merkle,7,0.8,1,284270592,0.8,271.1015625
sweep_merkle_n100000_sim80_t8,merkle,8,0.8,1,279695360,0.8,266.73828125
sweep_merkle_n100000_sim80_t9,merkle,9,0.8,1,279265280,0.8,266.328125
sweep_merkle_n100000_sim85_t1,merkle,1,0.85,1,298897408,0.85,285.05078125
sweep_merkle_n100000_sim85_t10,merkle,10,0.85,1,264318976,0.85,252.07421875
sweep_merkle_n100000_sim85_t11,merkle,11,0.85,1,301371392,0.85,287.41015625
sweep_merkle_n100000_sim85_t12,merkle,12,0.85,1,256151552,0.85,244.28515625
sweep_merkle_n100000_sim85_t13,merkle,13,0.85,1,317345792,0.85,302.64453125
sweep_merkle_n100000_sim85_t14,merkle,14,0.85,1,275132416,0.85,262.38671875
sweep_merkle_n100000_sim85_t15,merkle,15,0.85,1,289038336,0.85,275.6484375
sweep_merkle_n100000_sim85_t16,merkle,16,0.85,1,317378560,0.85,302.67578125
sweep_merkle_n100000_sim85_t17,merkle,17,0.85,1,275128320,0.85,262.3828125
sweep_merkle_n100000_sim85_t18,merkle,18,0.85,1,259903488,0.85,247.86328125
sweep_merkle_n100000_sim85_t19,merkle,19,0.85,1,281550848,0.85,268.5078125
sweep_merkle_n100000_sim85_t2,merkle,2,0.85,1,252674048,0.85,240.96875
sweep_merkle_n100000_sim85_t20,merkle,20,0.85,1,292204544,0.85,278.66796875
sweep_merkle_n100000_sim85_t21,merkle,21,0.85,1,277499904,0.85,264.64453125
sweep_merkle_n100000_sim85_t22,merkle,22,0.85,1,286728192,0.85,273.4453125
sweep_merkle_n100000_sim85_t23,merkle,23,0.85,1,282464256,0.85,269.37890625
sweep_merkle_n100000_sim85_t24,merkle,24,0.85,1,281829376,0.85,268.7734375
sweep_merkle_n100000_sim85_t25,merkle,25,0.85,1,290951168,0.85,277.47265625
sweep_merkle_n100000_sim85_t26,merkle,26,0.85,1,254627840,0.85,242.83203125
sweep_merkle_n100000_sim85_t27,merkle,27,0.85,1,260530176,0.85,248.4609375
sweep_merkle_n100000_sim85_t28,merkle,28,0.85,1,254664704,0.85,242.8671875
sweep_merkle_n100000_sim85_t29,merkle,29,0.85,1,291188736,0.85,277.69921875
sweep_merkle_n100000_sim85_t3,merkle,3,0.85,1,287789056,0.85,274.45703125
sweep_merkle_n100000_sim85_t30,merkle,30,0.85,1,281956352,0.85,268.89453125
sweep_merkle_n100000_sim85_t4,merkle,4,0.85,1,314527744,0.85,299.95703125
sweep_merkle_n100000_sim85_t5,merkle,5,0.85,1,268419072,0.85,255.984375
sweep_merkle_n100000_sim85_t6,merkle,6,0.85,1,275091456,0.85,262.34765625
sweep_merkle_n100000_sim85_t7,merkle,7,0.85,1,266985472,0.85,254.6171875
sweep_merkle_n100000_sim85_t8,merkle,8,0.85,1,285368320,0.85,272.1484375
sweep_merkle_n100000_sim85_t9,merkle,9,0.85,1,313688064,0.85,299.15625
sweep_merkle_n100000_sim90_t1,merkle,1,0.9,1,248815616,0.9,237.2890625
sweep_merkle_n100000_sim90_t10,merkle,10,0.9,1,279986176,0.9,267.015625
sweep_merkle_n100000_sim90_t11,merkle,11,0.9,1,269422592,0.9,256.94140625
sweep_merkle_n100000_sim90_t12,merkle,12,0.9,1,276172800,0.9,263.37890625
sweep_merkle_n100000_sim90_t13,merkle,13,0.9,1,257290240,0.9,245.37109375
sweep_merkle_n100000_sim90_t14,merkle,14,0.9,1,248938496,0.9,237.40625
sweep_merkle_n100000_sim90_t15,merkle,15,0.9,1,295448576,0.9,281.76171875
sweep_merkle_n100000_sim90_t16,merkle,16,0.9,1,257863680,0.9,245.91796875
sweep_merkle_n100000_sim90_t17,merkle,17,0.9,1,284831744,0.9,271.63671875
sweep_merkle_n100000_sim90_t18,merkle,18,0.9,1,283615232,0.9,270.4765625
sweep_merkle_n100000_sim90_t19,merkle,19,0.9,1,281989120,0.9,268.92578125
sweep_merkle_n100000_sim90_t2,merkle,2,0.9,1,274149376,0.9,261.44921875
sweep_merkle_n100000_sim90_t20,merkle,20,0.9,1,284925952,0.9,271.7265625
sweep_merkle_n100000_sim90_t21,merkle,21,0.9,1,250105856,0.9,238.51953125
sweep_merkle_n100000_sim90_t22,merkle,22,0.9,1,241741824,0.9,230.54296875
sweep_merkle_n100000_sim90_t23,merkle,23,0.9,1,260935680,0.9,248.84765625
sweep_merkle_n100000_sim90_t24,merkle,24,0.9,1,291332096,0.9,277.8359375
sweep_merkle_n100000_sim90_t25,merkle,25,0.9,1,264671232,0.9,252.41015625
sweep_merkle_n100000_sim90_t26,merkle,26,0.9,1,264286208,0.9,252.04296875
sweep_merkle_n100000_sim90_t27,merkle,27,0.9,1,297259008,0.9,283.48828125
sweep_merkle_n100000_sim90_t28,merkle,28,0.9,1,264269824,0.9,252.02734375
sweep_merkle_n100000_sim90_t29,merkle,29,0.9,1,276238336,0.9,263.44140625
sweep_merkle_n100000_sim90_t3,merkle,3,0.9,1,284811264,0.9,271.6171875
sweep_merkle_n100000_sim90_t30,merkle,30,0.9,1,250933248,0.9,239.30859375
sweep_merkle_n100000_sim90_t4,merkle,4,0.9,1,249737216,0.9,238.16796875
sweep_merkle_n100000_sim90_t5,merkle,5,0.9,1,274608128,0.9,261.88671875
sweep_merkle_n100000_sim90_t6,merkle,6,0.9,1,299327488,0.9,285.4609375
sweep_merkle_n100000_sim90_t7,merkle,7,0.9,1,284803072,0.9,271.609375
sweep_merkle_n100000_sim90_t8,merkle,8,0.9,1,282447872,0.9,269.36328125
sweep_merkle_n100000_sim90_t9,merkle,9,0.9,1,268169216,0.9,255.74609375
sweep_merkle_n100000_sim95_t1,merkle,1,0.95,1,261193728,0.95,249.09375
sweep_merkle_n100000_sim95_t10,merkle,10,0.95,1,252641280,0.95,240.9375
sweep_merkle_n100000_sim95_t11,merkle,11,0.95,1,244408320,0.95,233.0859375
sweep_merkle_n100000_sim95_t12,merkle,12,0.95,1,257966080,0.95,246.015625
sweep_merkle_n100000_sim95_t13,merkle,13,0.95,1,280797184,0.95,267.7890625
sweep_merkle_n100000_sim95_t14,merkle,14,0.95,1,258248704,0.95,246.28515625
sweep_merkle_n100000_sim95_t15,merkle,15,0.95,1,231972864,0.95,221.2265625
sweep_merkle_n100000_sim95_t16,merkle,16,0.95,1,281223168,0.95,268.1953125
sweep_merkle_n100000_sim95_t17,merkle,17,0.95,1,244420608,0.95,233.09765625
sweep_merkle_n100000_sim95_t18,merkle,18,0.95,1,265523200,0.95,253.22265625
sweep_merkle_n100000_sim95_t19,merkle,19,0.95,1,244510720,0.95,233.18359375
sweep_merkle_n100000_sim95_t2,merkle,2,0.95,1,277291008,0.95,264.4453125
sweep_merkle_n100000_sim95_t20,merkle,20,0.95,1,290377728,0.95,276.92578125
sweep_merkle_n100000_sim95_t21,merkle,21,0.95,1,244744192,0.95,233.40625
sweep_merkle_n100000_sim95_t22,merkle,22,0.95,1,244494336,0.95,233.16796875
sweep_merkle_n100000_sim95_t23,merkle,23,0.95,1,271900672,0.95,259.3046875
sweep_merkle_n100000_sim95_t24,merkle,24,0.95,1,278089728,0.95,265.20703125
sweep_merkle_n100000_sim95_t25,merkle,25,0.95,1,270737408,0.95,258.1953125
sweep_merkle_n100000_sim95_t26,merkle,26,0.95,1,277786624,0.95,264.91796875
sweep_merkle_n100000_sim95_t27,merkle,27,0.95,1,290398208,0.95,276.9453125
sweep_merkle_n100000_sim95_t28,merkle,28,0.95,1,290754560,0.95,277.28515625
sweep_merkle_n100000_sim95_t29,merkle,29,0.95,1,264585216,0.95,252.328125
sweep_merkle_n100000_sim95_t3,merkle,3,0.95,1,243625984,0.95,232.33984375
sweep_merkle_n100000_sim95_t30,merkle,30,0.95,1,277401600,0.95,264.55078125
sweep_merkle_n100000_sim95_t4,merkle,4,0.95,1,270262272,0.95,257.7421875
sweep_merkle_n100000_sim95_t5,merkle,5,0.95,1,231604224,0.95,220.875
sweep_merkle_n100000_sim95_t6,merkle,6,0.95,1,248205312,0.95,236.70703125
sweep_merkle_n100000_sim95_t7,merkle,7,0.95,1,250118144,0.95,238.53125
sweep_merkle_n100000_sim95_t8,merkle,8,0.95,1,270475264,0.95,257.9453125
sweep_merkle_n100000_sim95_t9,merkle,9,0.95,1,270274560,0.95,257.75390625
sweep_merkle_n100000_sim97_t1,merkle,1,0.97,1,242298880,0.97,231.07421875
sweep_merkle_n100000_sim97_t10,merkle,10,0.97,1,275890176,0.97,263.109375
sweep_merkle_n100000_sim97_t11,merkle,11,0.97,1,268705792,0.97,256.2578125
sweep_merkle_n100000_sim97_t12,merkle,12,0.97,1,255135744,0.97,243.31640625
sweep_merkle_n100000_sim97_t13,merkle,13,0.97,1,301735936,0.97,287.7578125
sweep_merkle_n100000_sim97_t14,merkle,14,0.97,1,288370688,0.97,275.01171875
sweep_merkle_n100000_sim97_t15,merkle,15,0.97,1,275087360,0.97,262.34375
sweep_merkle_n100000_sim97_t16,merkle,16,0.97,1,288583680,0.97,275.21484375
sweep_merkle_n100000_sim97_t17,merkle,17,0.97,1,279154688,0.97,266.22265625
sweep_merkle_n100000_sim97_t18,merkle,18,0.97,1,274448384,0.97,261.734375
sweep_merkle_n100000_sim97_t19,merkle,19,0.97,1,292429824,0.97,278.8828125
sweep_merkle_n100000_sim97_t2,merkle,2,0.97,1,242085888,0.97,230.87109375
sweep_merkle_n100000_sim97_t20,merkle,20,0.97,1,275697664,0.97,262.92578125
sweep_merkle_n100000_sim97_t21,merkle,21,0.97,1,266551296,0.97,254.203125
sweep_merkle_n100000_sim97_t22,merkle,22,0.97,1,241881088,0.97,230.67578125
sweep_merkle_n100000_sim97_t23,merkle,23,0.97,1,275402752,0.97,262.64453125
sweep_merkle_n100000_sim97_t24,merkle,24,0.97,1,282484736,0.97,269.3984375
sweep_merkle_n100000_sim97_t25,merkle,25,0.97,1,288243712,0.97,274.890625
sweep_merkle_n100000_sim97_t26,merkle,26,0.97,1,288301056,0.97,274.9453125
sweep_merkle_n100000_sim97_t27,merkle,27,0.97,1,251006976,0.97,239.37890625
sweep_merkle_n100000_sim97_t28,merkle,28,0.97,1,255614976,0.97,243.7734375
sweep_merkle_n100000_sim97_t29,merkle,29,0.97,1,255664128,0.97,243.8203125
sweep_merkle_n100000_sim97_t3,merkle,3,0.97,1,228388864,0.97,217.80859375
sweep_merkle_n100000_sim97_t30,merkle,30,0.97,1,248799232,0.97,237.2734375
sweep_merkle_n100000_sim97_t4,merkle,4,0.97,1,245821440,0.97,234.43359375
sweep_merkle_n100000_sim97_t5,merkle,5,0.97,1,255758336,0.97,243.91015625
sweep_merkle_n100000_sim97_t6,merkle,6,0.97,1,301400064,0.97,287.4375
sweep_merkle_n100000_sim97_t7,merkle,7,0.97,1,242151424,0.97,230.93359375
sweep_merkle_n100000_sim97_t8,merkle,8,0.97,1,269365248,0.97,256.88671875
sweep_merkle_n100000_sim97_t9,merkle,9,0.97,1,268550144,0.97,256.109375
sweep_merkle_n100000_sim99_t1,merkle,1,0.99,1,272797696,0.99,260.16015625
sweep_merkle_n100000_sim99_t10,merkle,10,0.99,1,280432640,0.99,267.44140625
sweep_merkle_n100000_sim99_t11,merkle,11,0.99,1,247226368,0.99,235.7734375
sweep_merkle_n100000_sim99_t12,merkle,12,0.99,1,267280384,0.99,254.8984375
sweep_merkle_n100000_sim99_t13,merkle,13,0.99,1,245088256,0.99,233.734375
sweep_merkle_n100000_sim99_t14,merkle,14,0.99,1,266788864,0.99,254.4296875
sweep_merkle_n100000_sim99_t15,merkle,15,0.99,1,260452352,0.99,248.38671875
sweep_merkle_n100000_sim99_t16,merkle,16,0.99,1,290697216,0.99,277.23046875
sweep_merkle_n100000_sim99_t17,merkle,17,0.99,1,244494336,0.99,233.16796875
sweep_merkle_n100000_sim99_t18,merkle,18,0.99,1,299548672,0.99,285.671875
sweep_merkle_n100000_sim99_t19,merkle,19,0.99,1,254296064,0.99,242.515625
sweep_merkle_n100000_sim99_t2,merkle,2,0.99,1,286416896,0.99,273.1484375
sweep_merkle_n100000_sim99_t20,merkle,20,0.99,1,272953344,0.99,260.30859375
sweep_merkle_n100000_sim99_t21,merkle,21,0.99,1,240791552,0.99,229.63671875
sweep_merkle_n100000_sim99_t22,merkle,22,0.99,1,253874176,0.99,242.11328125
sweep_merkle_n100000_sim99_t23,merkle,23,0.99,1,266543104,0.99,254.1953125
sweep_merkle_n100000_sim99_t24,merkle,24,0.99,1,286404608,0.99,273.13671875
sweep_merkle_n100000_sim99_t25,merkle,25,0.99,1,267051008,0.99,254.6796875
sweep_merkle_n100000_sim99_t26,merkle,26,0.99,1,286425088,0.99,273.15625
sweep_merkle_n100000_sim99_t27,merkle,27,0.99,1,267104256,0.99,254.73046875
sweep_merkle_n100000_sim99_t28,merkle,28,0.99,1,286826496,0.99,273.5390625
sweep_merkle_n100000_sim99_t29,merkle,29,0.99,1,286261248,0.99,273.0
sweep_merkle_n100000_sim99_t3,merkle,3,0.99,1,273182720,0.99,260.52734375
sweep_merkle_n100000_sim99_t30,merkle,30,0.99,1,266989568,0.99,254.62109375
sweep_merkle_n100000_sim99_t4,merkle,4,0.99,1,266903552,0.99,254.5390625
sweep_merkle_n100000_sim99_t5,merkle,5,0.99,1,253820928,0.99,242.0625
sweep_merkle_n100000_sim99_t6,merkle,6,0.99,1,273645568,0.99,260.96875
sweep_merkle_n100000_sim99_t7,merkle,7,0.99,1,240812032,0.99,229.65625
sweep_merkle_n100000_sim99_t8,merkle,8,0.99,1,286416896,0.99,273.1484375
sweep_merkle_n100000_sim99_t9,merkle,9,0.99,1,286507008,0.99,273.234375
sweep_rbf_riblt_n100000_sim00_t1,rbf_riblt,1,0,1,371867648,0.0,354.640625
sweep_rbf_riblt_n100000_sim00_t10,rbf_riblt,10,0,1,466542592,0.0,444.9296875
sweep_rbf_riblt_n100000_sim00_t11,rbf_riblt,11,0,1,416133120,0.0,396.85546875
sweep_rbf_riblt_n100000_sim00_t12,rbf_riblt,12,0,1,427466752,0.0,407.6640625
sweep_rbf_riblt_n100000_sim00_t13,rbf_riblt,13,0,1,389111808,0.0,371.0859375
sweep_rbf_riblt_n100000_sim00_t14,rbf_riblt,14,0,1,364285952,0.0,347.41015625
sweep_rbf_riblt_n100000_sim00_t15,rbf_riblt,15,0,1,440340480,0.0,419.94140625
sweep_rbf_riblt_n100000_sim00_t16,rbf_riblt,16,0,1,434651136,0.0,414.515625
sweep_rbf_riblt_n100000_sim00_t17,rbf_riblt,17,0,1,396808192,0.0,378.42578125
sweep_rbf_riblt_n100000_sim00_t18,rbf_riblt,18,0,1,410664960,0.0,391.640625
sweep_rbf_riblt_n100000_sim00_t19,rbf_riblt,19,0,1,349687808,0.0,333.48828125
sweep_rbf_riblt_n100000_sim00_t2,rbf_riblt,2,0,1,404656128,0.0,385.91015625
sweep_rbf_riblt_n100000_sim00_t20,rbf_riblt,20,0,1,476008448,0.0,453.95703125
sweep_rbf_riblt_n100000_sim00_t21,rbf_riblt,21,0,1,407625728,0.0,388.7421875
sweep_rbf_riblt_n100000_sim00_t22,rbf_riblt,22,0,1,395583488,0.0,377.2578125
sweep_rbf_riblt_n100000_sim00_t23,rbf_riblt,23,0,1,385605632,0.0,367.7421875
sweep_rbf_riblt_n100000_sim00_t24,rbf_riblt,24,0,1,363974656,0.0,347.11328125
sweep_rbf_riblt_n100000_sim00_t25,rbf_riblt,25,0,1,410869760,0.0,391.8359375
sweep_rbf_riblt_n100000_sim00_t26,rbf_riblt,26,0,1,379281408,0.0,361.7109375
sweep_rbf_riblt_n100000_sim00_t27,rbf_riblt,27,0,1,376643584,0.0,359.1953125
sweep_rbf_riblt_n100000_sim00_t28,rbf_riblt,28,0,1,415920128,0.0,396.65234375
sweep_rbf_riblt_n100000_sim00_t29,rbf_riblt,29,0,1,451166208,0.0,430.265625
sweep_rbf_riblt_n100000_sim00_t3,rbf_riblt,3,0,1,402305024,0.0,383.66796875
sweep_rbf_riblt_n100000_sim00_t30,rbf_riblt,30,0,1,353488896,0.0,337.11328125
sweep_rbf_riblt_n100000_sim00_t4,rbf_riblt,4,0,1,360378368,0.0,343.68359375
sweep_rbf_riblt_n100000_sim00_t5,rbf_riblt,5,0,1,353382400,0.0,337.01171875
sweep_rbf_riblt_n100000_sim00_t6,rbf_riblt,6,0,1,387026944,0.0,369.09765625
sweep_rbf_riblt_n100000_sim00_t7,rbf_riblt,7,0,1,417714176,0.0,398.36328125
sweep_rbf_riblt_n100000_sim00_t8,rbf_riblt,8,0,1,425443328,0.0,405.734375
sweep_rbf_riblt_n100000_sim00_t9,rbf_riblt,9,0,1,426463232,0.0,406.70703125
sweep_rbf_riblt_n100000_sim05_t1,rbf_riblt,1,0.05,1,374583296,0.05,357.23046875
sweep_rbf_riblt_n100000_sim05_t10,rbf_riblt,10,0.05,1,350875648,0.05,334.62109375
sweep_rbf_riblt_n100000_sim05_t11,rbf_riblt,11,0.05,1,394334208,0.05,376.06640625
sweep_rbf_riblt_n100000_sim05_t12,rbf_riblt,12,0.05,1,355614720,0.05,339.140625
sweep_rbf_riblt_n100000_sim05_t13,rbf_riblt,13,0.05,1,397516800,0.05,379.1015625
sweep_rbf_riblt_n100000_sim05_t14,rbf_riblt,14,0.05,1,343769088,0.05,327.84375
sweep_rbf_riblt_n100000_sim05_t15,rbf_riblt,15,0.05,1,370790400,0.05,353.61328125
sweep_rbf_riblt_n100000_sim05_t16,rbf_riblt,16,0.05,1,427085824,0.05,407.30078125
sweep_rbf_riblt_n100000_sim05_t17,rbf_riblt,17,0.05,1,368971776,0.05,351.87890625
sweep_rbf_riblt_n100000_sim05_t18,rbf_riblt,18,0.05,1,375857152,0.05,358.4453125
sweep_rbf_riblt_n100000_sim05_t19,rbf_riblt,19,0.05,1,413216768,0.05,394.07421875
sweep_rbf_riblt_n100000_sim05_t2,rbf_riblt,2,0.05,1,389431296,0.05,371.390625
sweep_rbf_riblt_n100000_sim05_t20,rbf_riblt,20,0.05,1,325873664,0.05,310.77734375
sweep_rbf_riblt_n100000_sim05_t21,rbf_riblt,21,0.05,1,380981248,0.05,363.33203125
sweep_rbf_riblt_n100000_sim05_t22,rbf_riblt,22,0.05,1,372072448,0.05,354.8359375
sweep_rbf_riblt_n100000_sim05_t23,rbf_riblt,23,0.05,1,334991360,0.05,319.47265625
sweep_rbf_riblt_n100000_sim05_t24,rbf_riblt,24,0.05,1,357818368,0.05,341.2421875
sweep_rbf_riblt_n100000_sim05_t25,rbf_riblt,25,0.05,1,396693504,0.05,378.31640625
sweep_rbf_riblt_n100000_sim05_t26,rbf_riblt,26,0.05,1,386109440,0.05,368.22265625
sweep_rbf_riblt_n100000_sim05_t27,rbf_riblt,27,0.05,1,390275072,0.05,372.1953125
sweep_rbf_riblt_n100000_sim05_t28,rbf_riblt,28,0.05,1,441913344,0.05,421.44140625
sweep_rbf_riblt_n100000_sim05_t29,rbf_riblt,29,0.05,1,404033536,0.05,385.31640625
sweep_rbf_riblt_n100000_sim05_t3,rbf_riblt,3,0.05,1,348975104,0.05,332.80859375
sweep_rbf_riblt_n100000_sim05_t30,rbf_riblt,30,0.05,1,361635840,0.05,344.8828125
sweep_rbf_riblt_n100000_sim05_t4,rbf_riblt,4,0.05,1,363487232,0.05,346.6484375
sweep_rbf_riblt_n100000_sim05_t5,rbf_riblt,5,0.05,1,331816960,0.05,316.4453125
sweep_rbf_riblt_n100000_sim05_t6,rbf_riblt,6,0.05,1,403509248,0.05,384.81640625
sweep_rbf_riblt_n100000_sim05_t7,rbf_riblt,7,0.05,1,337465344,0.05,321.83203125
sweep_rbf_riblt_n100000_sim05_t8,rbf_riblt,8,0.05,1,375115776,0.05,357.73828125
sweep_rbf_riblt_n100000_sim05_t9,rbf_riblt,9,0.05,1,353042432,0.05,336.6875
sweep_rbf_riblt_n100000_sim100_t1,rbf_riblt,1,1,1,115118080,1.0,109.78515625
sweep_rbf_riblt_n100000_sim100_t10,rbf_riblt,10,1,1,125022208,1.0,119.23046875
sweep_rbf_riblt_n100000_sim100_t11,rbf_riblt,11,1,1,115011584,1.0,109.68359375
sweep_rbf_riblt_n100000_sim100_t12,rbf_riblt,12,1,1,109477888,1.0,104.40625
sweep_rbf_riblt_n100000_sim100_t13,rbf_riblt,13,1,1,115269632,1.0,109.9296875
sweep_rbf_riblt_n100000_sim100_t14,rbf_riblt,14,1,1,110014464,1.0,104.91796875
sweep_rbf_riblt_n100000_sim100_t15,rbf_riblt,15,1,1,134332416,1.0,128.109375
sweep_rbf_riblt_n100000_sim100_t16,rbf_riblt,16,1,1,109543424,1.0,104.46875
sweep_rbf_riblt_n100000_sim100_t17,rbf_riblt,17,1,1,124706816,1.0,118.9296875
sweep_rbf_riblt_n100000_sim100_t18,rbf_riblt,18,1,1,109457408,1.0,104.38671875
sweep_rbf_riblt_n100000_sim100_t19,rbf_riblt,19,1,1,114737152,1.0,109.421875
sweep_rbf_riblt_n100000_sim100_t2,rbf_riblt,2,1,1,113750016,1.0,108.48046875
sweep_rbf_riblt_n100000_sim100_t20,rbf_riblt,20,1,1,109858816,1.0,104.76953125
sweep_rbf_riblt_n100000_sim100_t21,rbf_riblt,21,1,1,115113984,1.0,109.78125
sweep_rbf_riblt_n100000_sim100_t22,rbf_riblt,22,1,1,134529024,1.0,128.296875
sweep_rbf_riblt_n100000_sim100_t23,rbf_riblt,23,1,1,134668288,1.0,128.4296875
sweep_rbf_riblt_n100000_sim100_t24,rbf_riblt,24,1,1,109809664,1.0,104.72265625
sweep_rbf_riblt_n100000_sim100_t25,rbf_riblt,25,1,1,109760512,1.0,104.67578125
sweep_rbf_riblt_n100000_sim100_t26,rbf_riblt,26,1,1,109592576,1.0,104.515625
sweep_rbf_riblt_n100000_sim100_t27,rbf_riblt,27,1,1,112349184,1.0,107.14453125
sweep_rbf_riblt_n100000_sim100_t28,rbf_riblt,28,1,1,124948480,1.0,119.16015625
sweep_rbf_riblt_n100000_sim100_t29,rbf_riblt,29,1,1,113876992,1.0,108.6015625
sweep_rbf_riblt_n100000_sim100_t3,rbf_riblt,3,1,1,110198784,1.0,105.09375
sweep_rbf_riblt_n100000_sim100_t30,rbf_riblt,30,1,1,119209984,1.0,113.6875
sweep_rbf_riblt_n100000_sim100_t4,rbf_riblt,4,1,1,118730752,1.0,113.23046875
sweep_rbf_riblt_n100000_sim100_t5,rbf_riblt,5,1,1,114995200,1.0,109.66796875
sweep_rbf_riblt_n100000_sim100_t6,rbf_riblt,6,1,1,114929664,1.0,109.60546875
sweep_rbf_riblt_n100000_sim100_t7,rbf_riblt,7,1,1,109617152,1.0,104.5390625
sweep_rbf_riblt_n100000_sim100_t8,rbf_riblt,8,1,1,134369280,1.0,128.14453125
sweep_rbf_riblt_n100000_sim100_t9,rbf_riblt,9,1,1,109649920,1.0,104.5703125
sweep_rbf_riblt_n100000_sim10_t1,rbf_riblt,1,0.1,1,408514560,0.1,389.58984375
sweep_rbf_riblt_n100000_sim10_t10,rbf_riblt,10,0.1,1,360759296,0.1,344.046875
sweep_rbf_riblt_n100000_sim10_t11,rbf_riblt,11,0.1,1,394932224,0.1,376.63671875
sweep_rbf_riblt_n100000_sim10_t12,rbf_riblt,12,0.1,1,380010496,0.1,362.40625
sweep_rbf_riblt_n100000_sim10_t13,rbf_riblt,13,0.1,1,323510272,0.1,308.5234375
sweep_rbf_riblt_n100000_sim10_t14,rbf_riblt,14,0.1,1,395956224,0.1,377.61328125
sweep_rbf_riblt_n100000_sim10_t15,rbf_riblt,15,0.1,1,396677120,0.1,378.30078125
