run_id,protocol,trial,similarity,bytes_sent,transmitted_bytes,similarity_numeric
sweep_merkle_n100000_sim75_t20,merkle,20,0.75,19080236.0,19080236.0,0.75
sweep_merkle_n100000_sim75_t21,merkle,21,0.75,18876806.0,18876806.0,0.75
sweep_merkle_n100000_sim75_t22,merkle,22,0.75,18876806.0,18876806.0,0.75
sweep_merkle_n100000_sim75_t23,merkle,23,0.75,19080236.0,19080236.0,0.75
sweep_merkle_n100000_sim75_t24,merkle,24,0.75,19080236.0,19080236.0,0.75
sweep_merkle_n100000_sim75_t25,merkle,25,0.75,19080236.0,19080236.0,0.75
sweep_merkle_n100000_sim75_t26,merkle,26,0.75,19080236.0,19080236.0,0.75
sweep_merkle_n100000_sim75_t27,merkle,27,0.75,19080236.0,19080236.0,0.75
sweep_merkle_n100000_sim75_t28,merkle,28,0.75,19080236.0,19080236.0,0.75
sweep_merkle_n100000_sim75_t29,merkle,29,0.75,19080236.0,19080236.0,0.75
sweep_merkle_n100000_sim75_t3,merkle,3,0.75,18766514.0,18766514.0,0.75
sweep_merkle_n100000_sim75_t30,merkle,30,0.75,19080236.0,19080236.0,0.75
sweep_merkle_n100000_sim75_t4,merkle,4,0.75,18965948.0,18965948.0,0.75
sweep_merkle_n100000_sim75_t5,merkle,5,0.75,18965948.0,18965948.0,0.75
sweep_merkle_n100000_sim75_t6,merkle,6,0.75,18965948.0,18965948.0,0.75
sweep_merkle_n100000_sim75_t7,merkle,7,0.75,18965948.0,18965948.0,0.75
sweep_merkle_n100000_sim75_t8,merkle,8,0.75,18965948.0,18965948.0,0.75
sweep_merkle_n100000_sim75_t9,merkle,9,0.75,18766514.0,18766514.0,0.75
sweep_merkle_n100000_sim80_t1,merkle,1,0.8,14746492.0,14746492.0,0.8
sweep_merkle_n100000_sim80_t10,merkle,10,0.8,14746562.0,14746562.0,0.8
sweep_merkle_n100000_sim80_t11,merkle,11,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t12,merkle,12,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t13,merkle,13,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t14,merkle,14,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t15,merkle,15,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t16,merkle,16,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t17,merkle,17,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t18,merkle,18,0.8,14746562.0,14746562.0,0.8
sweep_merkle_n100000_sim80_t19,merkle,19,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t2,merkle,2,0.8,14746492.0,14746492.0,0.8
sweep_merkle_n100000_sim80_t20,merkle,20,0.8,14746562.0,14746562.0,0.8
sweep_merkle_n100000_sim80_t21,merkle,21,0.8,14746562.0,14746562.0,0.8
sweep_merkle_n100000_sim80_t22,merkle,22,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t23,merkle,23,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t24,merkle,24,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t25,merkle,25,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t26,merkle,26,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t27,merkle,27,0.8,14746562.0,14746562.0,0.8
sweep_merkle_n100000_sim80_t28,merkle,28,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t29,merkle,29,0.8,14746562.0,14746562.0,0.8
sweep_merkle_n100000_sim80_t3,merkle,3,0.8,14659410.0,14659410.0,0.8
sweep_merkle_n100000_sim80_t30,merkle,30,0.8,14835388.0,14835388.0,0.8
sweep_merkle_n100000_sim80_t4,merkle,4,0.8,14746492.0,14746492.0,0.8
sweep_merkle_n100000_sim80_t5,merkle,5,0.8,14746492.0,14746492.0,0.8
sweep_merkle_n100000_sim80_t6,merkle,6,0.8,14746492.0,14746492.0,0.8
sweep_merkle_n100000_sim80_t7,merkle,7,0.8,14746492.0,14746492.0,0.8
sweep_merkle_n100000_sim80_t8,merkle,8,0.8,14746492.0,14746492.0,0.8
sweep_merkle_n100000_sim80_t9,merkle,9,0.8,14746492.0,14746492.0,0.8
sweep_merkle_n100000_sim85_t1,merkle,1,0.85,10776074.0,10776074.0,0.85
sweep_merkle_n100000_sim85_t10,merkle,10,0.85,10641180.0,10641180.0,0.85
sweep_merkle_n100000_sim85_t11,merkle,11,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t12,merkle,12,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t13,merkle,13,0.85,10641180.0,10641180.0,0.85
sweep_merkle_n100000_sim85_t14,merkle,14,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t15,merkle,15,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t16,merkle,16,0.85,10641180.0,10641180.0,0.85
sweep_merkle_n100000_sim85_t17,merkle,17,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t18,merkle,18,0.85,10641180.0,10641180.0,0.85
sweep_merkle_n100000_sim85_t19,merkle,19,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t2,merkle,2,0.85,10776074.0,10776074.0,0.85
sweep_merkle_n100000_sim85_t20,merkle,20,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t21,merkle,21,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t22,merkle,22,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t23,merkle,23,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t24,merkle,24,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t25,merkle,25,0.85,10641180.0,10641180.0,0.85
sweep_merkle_n100000_sim85_t26,merkle,26,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t27,merkle,27,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t28,merkle,28,0.85,10641180.0,10641180.0,0.85
sweep_merkle_n100000_sim85_t29,merkle,29,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t3,merkle,3,0.85,10580238.0,10580238.0,0.85
sweep_merkle_n100000_sim85_t30,merkle,30,0.85,10840946.0,10840946.0,0.85
sweep_merkle_n100000_sim85_t4,merkle,4,0.85,10776074.0,10776074.0,0.85
sweep_merkle_n100000_sim85_t5,merkle,5,0.85,10580238.0,10580238.0,0.85
sweep_merkle_n100000_sim85_t6,merkle,6,0.85,10776074.0,10776074.0,0.85
sweep_merkle_n100000_sim85_t7,merkle,7,0.85,10776074.0,10776074.0,0.85
sweep_merkle_n100000_sim85_t8,merkle,8,0.85,10776074.0,10776074.0,0.85
sweep_merkle_n100000_sim85_t9,merkle,9,0.85,10776074.0,10776074.0,0.85
sweep_merkle_n100000_sim90_t1,merkle,1,0.9,6889908.0,6889908.0,0.9
sweep_merkle_n100000_sim90_t10,merkle,10,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t11,merkle,11,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t12,merkle,12,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t13,merkle,13,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t14,merkle,14,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t15,merkle,15,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t16,merkle,16,0.9,6929684.0,6929684.0,0.9
sweep_merkle_n100000_sim90_t17,merkle,17,0.9,6929684.0,6929684.0,0.9
sweep_merkle_n100000_sim90_t18,merkle,18,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t19,merkle,19,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t2,merkle,2,0.9,7005804.0,7005804.0,0.9
sweep_merkle_n100000_sim90_t20,merkle,20,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t21,merkle,21,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t22,merkle,22,0.9,6929684.0,6929684.0,0.9
sweep_merkle_n100000_sim90_t23,merkle,23,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t24,merkle,24,0.9,6929684.0,6929684.0,0.9
sweep_merkle_n100000_sim90_t25,merkle,25,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t26,merkle,26,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t27,merkle,27,0.9,6929684.0,6929684.0,0.9
sweep_merkle_n100000_sim90_t28,merkle,28,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t29,merkle,29,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t3,merkle,3,0.9,7005804.0,7005804.0,0.9
sweep_merkle_n100000_sim90_t30,merkle,30,0.9,7047916.0,7047916.0,0.9
sweep_merkle_n100000_sim90_t4,merkle,4,0.9,7005804.0,7005804.0,0.9
sweep_merkle_n100000_sim90_t5,merkle,5,0.9,7005804.0,7005804.0,0.9
sweep_merkle_n100000_sim90_t6,merkle,6,0.9,7005804.0,7005804.0,0.9
sweep_merkle_n100000_sim90_t7,merkle,7,0.9,7005804.0,7005804.0,0.9
sweep_merkle_n100000_sim90_t8,merkle,8,0.9,6889908.0,6889908.0,0.9
sweep_merkle_n100000_sim90_t9,merkle,9,0.9,7005804.0,7005804.0,0.9
sweep_merkle_n100000_sim95_t1,merkle,1,0.95,3424874.0,3424874.0,0.95
sweep_merkle_n100000_sim95_t10,merkle,10,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t11,merkle,11,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t12,merkle,12,0.95,3393722.0,3393722.0,0.95
sweep_merkle_n100000_sim95_t13,merkle,13,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t14,merkle,14,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t15,merkle,15,0.95,3393722.0,3393722.0,0.95
sweep_merkle_n100000_sim95_t16,merkle,16,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t17,merkle,17,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t18,merkle,18,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t19,merkle,19,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t2,merkle,2,0.95,3374236.0,3374236.0,0.95
sweep_merkle_n100000_sim95_t20,merkle,20,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t21,merkle,21,0.95,3393722.0,3393722.0,0.95
sweep_merkle_n100000_sim95_t22,merkle,22,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t23,merkle,23,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t24,merkle,24,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t25,merkle,25,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t26,merkle,26,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t27,merkle,27,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t28,merkle,28,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t29,merkle,29,0.95,3445394.0,3445394.0,0.95
sweep_merkle_n100000_sim95_t3,merkle,3,0.95,3424874.0,3424874.0,0.95
sweep_merkle_n100000_sim95_t30,merkle,30,0.95,3393722.0,3393722.0,0.95
sweep_merkle_n100000_sim95_t4,merkle,4,0.95,3424874.0,3424874.0,0.95
sweep_merkle_n100000_sim95_t5,merkle,5,0.95,3424874.0,3424874.0,0.95
sweep_merkle_n100000_sim95_t6,merkle,6,0.95,3424874.0,3424874.0,0.95
sweep_merkle_n100000_sim95_t7,merkle,7,0.95,3424874.0,3424874.0,0.95
sweep_merkle_n100000_sim95_t8,merkle,8,0.95,3374236.0,3374236.0,0.95
sweep_merkle_n100000_sim95_t9,merkle,9,0.95,3424874.0,3424874.0,0.95
sweep_merkle_n100000_sim97_t1,merkle,1,0.97,2038516.0,2038516.0,0.97
sweep_merkle_n100000_sim97_t10,merkle,10,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t11,merkle,11,0.97,1897490.0,1897490.0,0.97
sweep_merkle_n100000_sim97_t12,merkle,12,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t13,merkle,13,0.97,1897490.0,1897490.0,0.97
sweep_merkle_n100000_sim97_t14,merkle,14,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t15,merkle,15,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t16,merkle,16,0.97,1897490.0,1897490.0,0.97
sweep_merkle_n100000_sim97_t17,merkle,17,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t18,merkle,18,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t19,merkle,19,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t2,merkle,2,0.97,1888352.0,1888352.0,0.97
sweep_merkle_n100000_sim97_t20,merkle,20,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t21,merkle,21,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t22,merkle,22,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t23,merkle,23,0.97,1897490.0,1897490.0,0.97
sweep_merkle_n100000_sim97_t24,merkle,24,0.97,1897490.0,1897490.0,0.97
sweep_merkle_n100000_sim97_t25,merkle,25,0.97,1897490.0,1897490.0,0.97
sweep_merkle_n100000_sim97_t26,merkle,26,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t27,merkle,27,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t28,merkle,28,0.97,1897490.0,1897490.0,0.97
sweep_merkle_n100000_sim97_t29,merkle,29,0.97,1897490.0,1897490.0,0.97
sweep_merkle_n100000_sim97_t3,merkle,3,0.97,2038516.0,2038516.0,0.97
sweep_merkle_n100000_sim97_t30,merkle,30,0.97,2050700.0,2050700.0,0.97
sweep_merkle_n100000_sim97_t4,merkle,4,0.97,2038516.0,2038516.0,0.97
sweep_merkle_n100000_sim97_t5,merkle,5,0.97,1888352.0,1888352.0,0.97
sweep_merkle_n100000_sim97_t6,merkle,6,0.97,2038516.0,2038516.0,0.97
sweep_merkle_n100000_sim97_t7,merkle,7,0.97,2038516.0,2038516.0,0.97
sweep_merkle_n100000_sim97_t8,merkle,8,0.97,1888352.0,1888352.0,0.97
sweep_merkle_n100000_sim97_t9,merkle,9,0.97,2038516.0,2038516.0,0.97
sweep_merkle_n100000_sim99_t1,merkle,1,0.99,686032.0,686032.0,0.99
sweep_merkle_n100000_sim99_t10,merkle,10,0.99,639892.0,639892.0,0.99
sweep_merkle_n100000_sim99_t11,merkle,11,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t12,merkle,12,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t13,merkle,13,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t14,merkle,14,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t15,merkle,15,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t16,merkle,16,0.99,639892.0,639892.0,0.99
sweep_merkle_n100000_sim99_t17,merkle,17,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t18,merkle,18,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t19,merkle,19,0.99,639892.0,639892.0,0.99
sweep_merkle_n100000_sim99_t2,merkle,2,0.99,686032.0,686032.0,0.99
sweep_merkle_n100000_sim99_t20,merkle,20,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t21,merkle,21,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t22,merkle,22,0.99,639892.0,639892.0,0.99
sweep_merkle_n100000_sim99_t23,merkle,23,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t24,merkle,24,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t25,merkle,25,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t26,merkle,26,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t27,merkle,27,0.99,639892.0,639892.0,0.99
sweep_merkle_n100000_sim99_t28,merkle,28,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t29,merkle,29,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t3,merkle,3,0.99,686032.0,686032.0,0.99
sweep_merkle_n100000_sim99_t30,merkle,30,0.99,690056.0,690056.0,0.99
sweep_merkle_n100000_sim99_t4,merkle,4,0.99,686032.0,686032.0,0.99
sweep_merkle_n100000_sim99_t5,merkle,5,0.99,686032.0,686032.0,0.99
sweep_merkle_n100000_sim99_t6,merkle,6,0.99,636874.0,636874.0,0.99
sweep_merkle_n100000_sim99_t7,merkle,7,0.99,686032.0,686032.0,0.99
sweep_merkle_n100000_sim99_t8,merkle,8,0.99,686032.0,686032.0,0.99
sweep_merkle_n100000_sim99_t9,merkle,9,0.99,636874.0,636874.0,0.99
sweep_rbf_riblt_n100000_sim00_t1,rbf_riblt,1,0,20963488.0,20963488.0,0.0
sweep_rbf_riblt_n100000_sim00_t10,rbf_riblt,10,0,21350332.0,21350332.0,0.0
sweep_rbf_riblt_n100000_sim00_t11,rbf_riblt,11,0,31781008.0,31781008.0,0.0
sweep_rbf_riblt_n100000_sim00_t12,rbf_riblt,12,0,31727284.0,31727284.0,0.0
sweep_rbf_riblt_n100000_sim00_t13,rbf_riblt,13,0,31785084.0,31785084.0,0.0
sweep_rbf_riblt_n100000_sim00_t14,rbf_riblt,14,0,21343328.0,21343328.0,0.0
sweep_rbf_riblt_n100000_sim00_t15,rbf_riblt,15,0,31762696.0,31762696.0,0.0
sweep_rbf_riblt_n100000_sim00_t16,rbf_riblt,16,0,31779468.0,31779468.0,0.0
sweep_rbf_riblt_n100000_sim00_t17,rbf_riblt,17,0,31778716.0,31778716.0,0.0
sweep_rbf_riblt_n100000_sim00_t18,rbf_riblt,18,0,31719168.0,31719168.0,0.0
sweep_rbf_riblt_n100000_sim00_t19,rbf_riblt,19,0,31814688.0,31814688.0,0.0
sweep_rbf_riblt_n100000_sim00_t2,rbf_riblt,2,0,31186956.0,31186956.0,0.0
sweep_rbf_riblt_n100000_sim00_t20,rbf_riblt,20,0,31731520.0,31731520.0,0.0
sweep_rbf_riblt_n100000_sim00_t21,rbf_riblt,21,0,21448484.0,21448484.0,0.0
sweep_rbf_riblt_n100000_sim00_t22,rbf_riblt,22,0,31710204.0,31710204.0,0.0
sweep_rbf_riblt_n100000_sim00_t23,rbf_riblt,23,0,31783508.0,31783508.0,0.0
sweep_rbf_riblt_n100000_sim00_t24,rbf_riblt,24,0,31774028.0,31774028.0,0.0
sweep_rbf_riblt_n100000_sim00_t25,rbf_riblt,25,0,31652648.0,31652648.0,0.0
sweep_rbf_riblt_n100000_sim00_t26,rbf_riblt,26,0,31754868.0,31754868.0,0.0
sweep_rbf_riblt_n100000_sim00_t27,rbf_riblt,27,0,31746228.0,31746228.0,0.0
sweep_rbf_riblt_n100000_sim00_t28,rbf_riblt,28,0,31757772.0,31757772.0,0.0
sweep_rbf_riblt_n100000_sim00_t29,rbf_riblt,29,0,31822796.0,31822796.0,0.0
sweep_rbf_riblt_n100000_sim00_t3,rbf_riblt,3,0,31109040.0,31109040.0,0.0
sweep_rbf_riblt_n100000_sim00_t30,rbf_riblt,30,0,31777428.0,31777428.0,0.0
sweep_rbf_riblt_n100000_sim00_t4,rbf_riblt,4,0,31134752.0,31134752.0,0.0
sweep_rbf_riblt_n100000_sim00_t5,rbf_riblt,5,0,31160452.0,31160452.0,0.0
sweep_rbf_riblt_n100000_sim00_t6,rbf_riblt,6,0,20993672.0,20993672.0,0.0
sweep_rbf_riblt_n100000_sim00_t7,rbf_riblt,7,0,31211040.0,31211040.0,0.0
sweep_rbf_riblt_n100000_sim00_t8,rbf_riblt,8,0,31150424.0,31150424.0,0.0
sweep_rbf_riblt_n100000_sim00_t9,rbf_riblt,9,0,31196108.0,31196108.0,0.0
sweep_rbf_riblt_n100000_sim05_t1,rbf_riblt,1,0.05,28325716.0,28325716.0,0.05
sweep_rbf_riblt_n100000_sim05_t10,rbf_riblt,10,0.05,28843684.0,28843684.0,0.05
sweep_rbf_riblt_n100000_sim05_t11,rbf_riblt,11,0.05,28758124.0,28758124.0,0.05
sweep_rbf_riblt_n100000_sim05_t12,rbf_riblt,12,0.05,28836080.0,28836080.0,0.05
sweep_rbf_riblt_n100000_sim05_t13,rbf_riblt,13,0.05,28833180.0,28833180.0,0.05
sweep_rbf_riblt_n100000_sim05_t14,rbf_riblt,14,0.05,28867604.0,28867604.0,0.05
sweep_rbf_riblt_n100000_sim05_t15,rbf_riblt,15,0.05,28857576.0,28857576.0,0.05
sweep_rbf_riblt_n100000_sim05_t16,rbf_riblt,16,0.05,28893244.0,28893244.0,0.05
sweep_rbf_riblt_n100000_sim05_t17,rbf_riblt,17,0.05,28865264.0,28865264.0,0.05
sweep_rbf_riblt_n100000_sim05_t18,rbf_riblt,18,0.05,28893984.0,28893984.0,0.05
sweep_rbf_riblt_n100000_sim05_t19,rbf_riblt,19,0.05,28874092.0,28874092.0,0.05
sweep_rbf_riblt_n100000_sim05_t2,rbf_riblt,2,0.05,28334808.0,28334808.0,0.05
sweep_rbf_riblt_n100000_sim05_t20,rbf_riblt,20,0.05,19488608.0,19488608.0,0.05
sweep_rbf_riblt_n100000_sim05_t21,rbf_riblt,21,0.05,28864404.0,28864404.0,0.05
sweep_rbf_riblt_n100000_sim05_t22,rbf_riblt,22,0.05,28863600.0,28863600.0,0.05
sweep_rbf_riblt_n100000_sim05_t23,rbf_riblt,23,0.05,19444892.0,19444892.0,0.05
sweep_rbf_riblt_n100000_sim05_t24,rbf_riblt,24,0.05,19458992.0,19458992.0,0.05
sweep_rbf_riblt_n100000_sim05_t25,rbf_riblt,25,0.05,19473688.0,19473688.0,0.05
sweep_rbf_riblt_n100000_sim05_t26,rbf_riblt,26,0.05,19401472.0,19401472.0,0.05
sweep_rbf_riblt_n100000_sim05_t27,rbf_riblt,27,0.05,28826628.0,28826628.0,0.05
sweep_rbf_riblt_n100000_sim05_t28,rbf_riblt,28,0.05,19444920.0,19444920.0,0.05
sweep_rbf_riblt_n100000_sim05_t29,rbf_riblt,29,0.05,28862808.0,28862808.0,0.05
sweep_rbf_riblt_n100000_sim05_t3,rbf_riblt,3,0.05,28334292.0,28334292.0,0.05
sweep_rbf_riblt_n100000_sim05_t30,rbf_riblt,30,0.05,28865372.0,28865372.0,0.05
sweep_rbf_riblt_n100000_sim05_t4,rbf_riblt,4,0.05,28324912.0,28324912.0,0.05
sweep_rbf_riblt_n100000_sim05_t5,rbf_riblt,5,0.05,19090256.0,19090256.0,0.05
sweep_rbf_riblt_n100000_sim05_t6,rbf_riblt,6,0.05,28341764.0,28341764.0,0.05
sweep_rbf_riblt_n100000_sim05_t7,rbf_riblt,7,0.05,28327624.0,28327624.0,0.05
sweep_rbf_riblt_n100000_sim05_t8,rbf_riblt,8,0.05,19096436.0,19096436.0,0.05
sweep_rbf_riblt_n100000_sim05_t9,rbf_riblt,9,0.05,28289460.0,28289460.0,0.05
sweep_rbf_riblt_n100000_sim100_t1,rbf_riblt,1,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t10,rbf_riblt,10,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t11,rbf_riblt,11,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t12,rbf_riblt,12,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t13,rbf_riblt,13,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t14,rbf_riblt,14,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t15,rbf_riblt,15,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t16,rbf_riblt,16,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t17,rbf_riblt,17,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t18,rbf_riblt,18,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t19,rbf_riblt,19,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t2,rbf_riblt,2,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t20,rbf_riblt,20,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t21,rbf_riblt,21,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t22,rbf_riblt,22,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t23,rbf_riblt,23,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t24,rbf_riblt,24,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t25,rbf_riblt,25,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t26,rbf_riblt,26,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t27,rbf_riblt,27,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t28,rbf_riblt,28,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t29,rbf_riblt,29,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t3,rbf_riblt,3,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t30,rbf_riblt,30,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t4,rbf_riblt,4,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t5,rbf_riblt,5,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t6,rbf_riblt,6,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t7,rbf_riblt,7,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t8,rbf_riblt,8,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim100_t9,rbf_riblt,9,1,47568.0,47568.0,1.0
sweep_rbf_riblt_n100000_sim10_t1,rbf_riblt,1,0.1,25735264.0,25735264.0,0.1
sweep_rbf_riblt_n100000_sim10_t10,rbf_riblt,10,0.1,26207116.0,26207116.0,0.1
sweep_rbf_riblt_n100000_sim10_t11,rbf_riblt,11,0.1,26210920.0,26210920.0,0.1
sweep_rbf_riblt_n100000_sim10_t12,rbf_riblt,12,0.1,26218568.0,26218568.0,0.1
sweep_rbf_riblt_n100000_sim10_t13,rbf_riblt,13,0.1,26232756.0,26232756.0,0.1
sweep_rbf_riblt_n100000_sim10_t14,rbf_riblt,14,0.1,26221528.0,26221528.0,0.1
sweep_rbf_riblt_n100000_sim10_t15,rbf_riblt,15,0.1,26234596.0,26234596.0,0.1
sweep_rbf_riblt_n100000_sim10_t16,rbf_riblt,16,0.1,17683724.0,17683724.0,0.1
sweep_rbf_riblt_n100000_sim10_t17,rbf_riblt,17,0.1,26237268.0,26237268.0,0.1
