iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4130,1,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim70_t1","1","0.70","127.0.0.1:9001"
1,4138,1,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim70_t1","1","0.70","127.0.0.1:9000"
