iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3138,5,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim100_t1","1","1","127.0.0.1:9001"
1,3252,7,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim100_t1","1","1","127.0.0.1:9000"
