iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,1357,0.6312139999999999,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim100_t14","14","1","127.0.0.1:9001"
1,1361,0.003945000000000087,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim100_t14","14","1","127.0.0.1:9000"
