iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2732,480,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim95_t24","24","0.95","127.0.0.1:9000"
1,2829,530,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim95_t24","24","0.95","127.0.0.1:9001"
