iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,5957,4331,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim40_t1","1","0.40","127.0.0.1:9001"
1,5974,4315,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim40_t1","1","0.40","127.0.0.1:9000"
