iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3734,1,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim70_t13","13","0.70","127.0.0.1:9001"
1,3890,1,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim70_t13","13","0.70","127.0.0.1:9000"
