iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3173,1.617474463,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim80_t23","23","0.80","127.0.0.1:9000"
1,3299,1.774280469,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim80_t23","23","0.80","127.0.0.1:9001"
