iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2403,0.936020838,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim100_t9","9","1","127.0.0.1:9000"
1,2549,1.234445552,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim100_t9","9","1","127.0.0.1:9001"
