iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,5570,346734592,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim30_t1","1","0.30","127.0.0.1:9001"
1,5578,345620480,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim30_t1","1","0.30","127.0.0.1:9000"
