iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4037,3,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim60_t2","2","0.60","127.0.0.1:9001"
1,4050,3,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim60_t2","2","0.60","127.0.0.1:9000"
