iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3563,0.9124967219999996,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim75_t15","15","0.75","127.0.0.1:9000"
