iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3710,5274404,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim50_t30","30","0.50","127.0.0.1:9000"
1,3765,6862660,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim50_t30","30","0.50","127.0.0.1:9001"
