iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,3003,284932,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim97_t2","2","0.97","127.0.0.1:9000"
1,3122,678600,"127.0.0.1:9001","rbf_riblt","sweep_rbf_riblt_n100000_sim97_t2","2","0.97","127.0.0.1:9001"
