iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,6183,27,"127.0.0.1:9001","","","","","127.0.0.1:9001"
1,6502,27,"127.0.0.1:9000","","","","","127.0.0.1:9000"
