iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4604,2650,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim60_t4","4","0.60","127.0.0.1:9000"
1,4684,2750,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim60_t4","4","0.60","127.0.0.1:9001"
