iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2629,1.209243957,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim90_t27","27","0.90","127.0.0.1:9000"
1,2884,1.440571024,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim90_t27","27","0.90","127.0.0.1:9001"
