iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2530,1,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim99_t28","28","0.99","127.0.0.1:9000"
1,2596,1,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim99_t28","28","0.99","127.0.0.1:9001"
