iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4108,14716668,"127.0.0.1:9000","","sweep_riblt_n100000_sim50_t9","9","0.50","127.0.0.1:9000"
1,4141,14822440,"127.0.0.1:9001","","sweep_riblt_n100000_sim50_t9","9","0.50","127.0.0.1:9001"
