iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,5029,1.9880948640000002,"127.0.0.1:9000","rbf_riblt","sweep_rbf_riblt_n100000_sim90_t5","5","0.90","127.0.0.1:9000"
