iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,4062,1,"127.0.0.1:9001","riblt","sweep_riblt_n100000_sim75_t1","1","0.75","127.0.0.1:9001"
1,4067,1,"127.0.0.1:9000","riblt","sweep_riblt_n100000_sim75_t1","1","0.75","127.0.0.1:9000"
