iteration,timestamp,value,node,protocol,run_id,trial,similarity,labels
1,2150,1,"127.0.0.1:9000","merkle","sweep_merkle_n100000_sim99_t2","2","0.99","127.0.0.1:9000"
1,2186,1,"127.0.0.1:9001","merkle","sweep_merkle_n100000_sim99_t2","2","0.99","127.0.0.1:9001"
